,Label
33525,1
27275,1
11575,0
8968,0
10489,0
27253,1
38718,1
634,0
10264,0
37478,1
16537,0
14196,0
26833,1
25650,1
29870,1
3750,0
865,0
20742,0
23519,1
22372,1
10703,0
29320,1
35989,1
32902,1
12594,0
36214,1
21098,1
25557,1
12629,0
38552,1
35373,1
9089,0
9472,0
9871,0
8472,0
40713,1
1865,0
13046,0
2924,0
34452,1
36980,1
26556,1
22842,1
20108,0
12576,0
12959,0
13505,0
13098,0
35010,1
17560,0
15491,0
38701,1
29998,1
19161,0
34522,1
23556,1
11051,0
620,0
31578,1
28494,1
38041,1
8998,0
11887,0
6493,0
40480,1
1078,0
16367,0
2877,0
26362,1
8950,0
24895,1
10905,0
12843,0
30186,1
11499,0
16204,0
19293,0
118,0
9629,0
22956,1
25499,1
14028,0
40129,1
9082,0
21572,1
9741,0
16099,0
3079,0
30650,1
27871,1
16368,0
22373,1
31614,1
2093,0
25025,1
27867,1
27027,1
26693,1
28648,1
23101,1
31547,1
34480,1
29533,1
14467,0
22790,1
13785,0
22846,1
32197,1
8596,0
5745,0
31478,1
38672,1
24619,1
38804,1
9209,0
39123,1
15518,0
35658,1
6609,0
8936,0
2097,0
10099,0
18174,0
21616,1
24751,1
19135,0
1224,0
5581,0
4842,0
13097,0
19717,0
35285,1
9522,0
3548,0
36508,1
12691,0
2199,0
21614,1
2837,0
18745,0
532,0
32384,1
15065,0
1551,0
39057,1
30096,1
26380,1
39152,1
19554,0
6561,0
19146,0
4538,0
24257,1
4287,0
14082,0
32936,1
9761,0
7906,0
35257,1
15370,0
25905,1
32596,1
20946,0
30924,1
4211,0
6979,0
32260,1
28931,1
9813,0
21160,1
17257,0
16813,0
4894,0
9139,0
36614,1
40112,1
31505,1
32882,1
3694,0
14048,0
23464,1
22353,1
1080,0
28138,1
28099,1
31990,1
8527,0
40496,1
31717,1
19144,0
9028,0
8426,0
6221,0
32756,1
27960,1
29250,1
2894,0
31262,1
36289,1
33083,1
1967,0
8969,0
37099,1
14709,0
28890,1
37840,1
16667,0
2720,0
29540,1
36510,1
5201,0
19200,0
14662,0
28090,1
24690,1
24568,1
36254,1
502,0
8234,0
38953,1
10798,0
23366,1
32506,1
15356,0
1200,0
36008,1
25895,1
30945,1
38715,1
31562,1
32707,1
6870,0
18247,0
23202,1
12165,0
160,0
7562,0
15073,0
18171,0
1414,0
39689,1
2662,0
8862,0
8386,0
3659,0
17204,0
31628,1
5682,0
25034,1
17050,0
38032,1
36117,1
37166,1
24019,1
18713,0
8553,0
33319,1
27415,1
19112,0
21482,1
21441,1
33964,1
29854,1
6045,0
36146,1
39672,1
27199,1
21001,1
2058,0
8458,0
22343,1
6326,0
31281,1
7089,0
5006,0
314,0
13977,0
24921,1
22187,1
34453,1
40340,1
32289,1
39738,1
22511,1
6428,0
35910,1
23031,1
34941,1
13200,0
10854,0
3703,0
38003,1
40679,1
20032,0
4952,0
17402,0
37009,1
906,0
36908,1
24151,1
10790,0
20763,0
13630,0
13479,0
13359,0
36089,1
25975,1
18716,0
27666,1
9042,0
19854,0
25810,1
6074,0
23102,1
27599,1
21657,1
9475,0
14471,0
28214,1
39469,1
3366,0
29069,1
23930,1
30807,1
18708,0
3076,0
11228,0
20159,0
28793,1
1711,0
30436,1
4195,0
39992,1
39038,1
36982,1
10258,0
32264,1
40200,1
9870,0
16834,0
14384,0
12317,0
7665,0
14080,0
7255,0
3355,0
10961,0
5298,0
24076,1
38721,1
14706,0
19428,0
24515,1
8721,0
11655,0
19272,0
19280,0
19226,0
1884,0
22452,1
3875,0
44,0
31606,1
26381,1
11134,0
16125,0
34103,1
2277,0
38821,1
2431,0
39865,1
5023,0
6409,0
34586,1
11911,0
9405,0
34630,1
3258,0
20393,0
28005,1
24816,1
15334,0
10017,0
4679,0
31375,1
35262,1
12455,0
13716,0
3580,0
14358,0
36696,1
37994,1
18806,0
19407,0
39903,1
31109,1
30864,1
1361,0
32888,1
10047,0
20000,0
17356,0
30841,1
11105,0
11699,0
28987,1
4817,0
35874,1
25223,1
31492,1
38310,1
32208,1
34934,1
16283,0
12653,0
26137,1
11158,0
22858,1
30747,1
792,0
13506,0
20337,0
38495,1
40415,1
919,0
25558,1
31764,1
23792,1
23012,1
38735,1
32448,1
40547,1
31006,1
1192,0
11693,0
18697,0
29814,1
12997,0
28227,1
12553,0
25923,1
34290,1
33804,1
36303,1
9666,0
13331,0
27963,1
8818,0
33863,1
19191,0
33727,1
6380,0
24884,1
32247,1
23289,1
33313,1
11620,0
21033,1
38592,1
21467,1
21328,1
33429,1
29359,1
33566,1
14817,0
40264,1
36616,1
32752,1
35870,1
20470,0
23535,1
23352,1
23978,1
19076,0
34369,1
32855,1
14693,0
38282,1
12804,0
36265,1
29318,1
24133,1
30176,1
28098,1
38377,1
13534,0
6597,0
3664,0
16584,0
33935,1
26250,1
28075,1
28645,1
20359,0
40091,1
38946,1
4836,0
933,0
36575,1
29544,1
10972,0
36447,1
19108,0
27232,1
15649,0
38709,1
35171,1
15057,0
30274,1
31573,1
14227,0
33102,1
9721,0
22147,1
7232,0
2722,0
23416,1
20406,0
20577,0
8127,0
20443,0
19009,0
31236,1
7704,0
36642,1
12933,0
16933,0
1149,0
9849,0
10844,0
19817,0
20841,0
35376,1
8321,0
22019,1
9664,0
2366,0
10655,0
10169,0
40291,1
22800,1
13597,0
8016,0
5611,0
24042,1
35494,1
23145,1
37187,1
5763,0
16855,0
10191,0
37847,1
35224,1
12903,0
4605,0
7888,0
28592,1
3378,0
14210,0
7976,0
29384,1
31513,1
423,0
30763,1
30977,1
25830,1
31360,1
13237,0
5144,0
32288,1
23266,1
36766,1
40838,1
39928,1
7520,0
6718,0
38604,1
12751,0
14862,0
6554,0
16925,0
11308,0
2694,0
34637,1
13683,0
8286,0
39036,1
19871,0
914,0
35120,1
5096,0
3254,0
2388,0
37827,1
40428,1
19429,0
21139,1
24562,1
11426,0
34899,1
28321,1
24853,1
2117,0
3596,0
19876,0
7443,0
25326,1
20205,0
21524,1
25464,1
21717,1
26643,1
34810,1
1540,0
17297,0
12537,0
17522,0
10337,0
39751,1
37417,1
1890,0
9540,0
5335,0
39073,1
26893,1
6513,0
35136,1
11704,0
38728,1
35112,1
26233,1
10457,0
2333,0
38914,1
24711,1
31529,1
19382,0
34807,1
11060,0
20566,0
36861,1
15615,0
7310,0
17971,0
10559,0
28639,1
25813,1
10959,0
18286,0
19309,0
24723,1
23211,1
26156,1
37211,1
11712,0
10437,0
36253,1
38341,1
24655,1
9511,0
6652,0
27726,1
33759,1
22288,1
32928,1
20409,0
40189,1
6035,0
29875,1
37209,1
6581,0
2686,0
20012,0
10319,0
30145,1
15148,0
27659,1
5980,0
895,0
37896,1
5662,0
35355,1
11035,0
35767,1
37264,1
11900,0
37447,1
15433,0
18834,0
38458,1
31732,1
37954,1
2830,0
37240,1
22070,1
35780,1
31391,1
19580,0
30923,1
21500,1
2584,0
26815,1
37108,1
10112,0
21242,1
20278,0
11883,0
1053,0
7332,0
31239,1
37057,1
18616,0
33402,1
5869,0
40770,1
27211,1
13469,0
22816,1
34597,1
17399,0
28407,1
25237,1
36035,1
4736,0
28620,1
35576,1
2260,0
34962,1
8385,0
11286,0
27296,1
30440,1
32411,1
3030,0
27653,1
12397,0
19597,0
33340,1
3447,0
13749,0
38990,1
15419,0
32467,1
23507,1
19572,0
12457,0
35339,1
2321,0
14669,0
21677,1
12861,0
40539,1
23905,1
13295,0
28258,1
34208,1
34450,1
27471,1
13513,0
29397,1
17258,0
5482,0
1424,0
26835,1
38928,1
16685,0
22833,1
21418,1
24178,1
30972,1
5067,0
15816,0
14342,0
35507,1
10821,0
6819,0
15834,0
40657,1
34381,1
20529,0
31812,1
19862,0
6681,0
29776,1
30486,1
10415,0
28676,1
11975,0
4807,0
39734,1
8847,0
1349,0
8965,0
19885,0
21821,1
37746,1
25325,1
36633,1
21395,1
3549,0
7786,0
31205,1
4508,0
15171,0
8213,0
35752,1
9658,0
34171,1
21118,1
16672,0
40510,1
12331,0
23577,1
9705,0
11741,0
6752,0
5593,0
37444,1
38832,1
4376,0
1515,0
5386,0
38239,1
8659,0
34317,1
20431,0
31079,1
12496,0
28479,1
40374,1
21799,1
32198,1
29762,1
32469,1
32500,1
31872,1
28978,1
2197,0
23394,1
13913,0
26852,1
31912,1
34475,1
6288,0
22155,1
22793,1
16023,0
2324,0
31063,1
19940,0
18067,0
421,0
36880,1
13024,0
10405,0
35383,1
12819,0
30139,1
21100,1
18229,0
38489,1
39938,1
27009,1
8992,0
2453,0
11002,0
16195,0
38018,1
35134,1
7137,0
29741,1
20249,0
781,0
17661,0
14317,0
36560,1
31263,1
24691,1
31279,1
23741,1
8389,0
29252,1
23650,1
18140,0
31996,1
6347,0
40406,1
16430,0
9006,0
26208,1
31725,1
36943,1
34806,1
35505,1
861,0
9419,0
8657,0
33379,1
34496,1
32420,1
39339,1
17625,0
14613,0
23343,1
27422,1
14826,0
3093,0
3115,0
34852,1
40124,1
18120,0
22887,1
32492,1
22390,1
2813,0
39441,1
37270,1
25881,1
39173,1
5679,0
33295,1
28066,1
3695,0
6105,0
12102,0
23637,1
5644,0
17019,0
18540,0
19150,0
27718,1
2382,0
35740,1
23146,1
34529,1
28685,1
23042,1
26519,1
29091,1
16181,0
34187,1
38401,1
19340,0
31588,1
37199,1
23723,1
17708,0
15555,0
27578,1
38033,1
34513,1
1479,0
17778,0
13287,0
38513,1
39659,1
2463,0
29131,1
33991,1
31814,1
10284,0
9045,0
9975,0
37582,1
12584,0
28429,1
7336,0
39128,1
4253,0
8791,0
17839,0
37307,1
24485,1
22495,1
3230,0
28133,1
40905,1
34646,1
5942,0
9011,0
20433,0
19819,0
25803,1
21438,1
37498,1
13583,0
16386,0
3023,0
39931,1
30463,1
27705,1
11898,0
11629,0
2149,0
8217,0
33373,1
13894,0
23867,1
12776,0
30226,1
31521,1
1044,0
22063,1
28439,1
25240,1
23128,1
29697,1
11492,0
24013,1
27335,1
450,0
39180,1
20254,0
20106,0
17235,0
12058,0
10226,0
40050,1
26053,1
30004,1
34978,1
10810,0
40537,1
37819,1
34781,1
30685,1
30030,1
24837,1
30333,1
22010,1
39559,1
11253,0
6735,0
20612,0
6857,0
15789,0
6248,0
18525,0
5532,0
9616,0
16580,0
10002,0
37567,1
35244,1
19583,0
4553,0
8883,0
24567,1
31416,1
7112,0
12748,0
28785,1
40785,1
19080,0
3498,0
24441,1
18987,0
10476,0
9215,0
27760,1
18025,0
23098,1
12395,0
36205,1
3334,0
30376,1
9338,0
40367,1
32302,1
21035,1
38998,1
4494,0
25445,1
20592,0
6912,0
23407,1
37041,1
36760,1
25586,1
28206,1
21940,1
25190,1
14119,0
25194,1
4472,0
30036,1
11239,0
33744,1
30332,1
29977,1
37243,1
29976,1
1316,0
20631,0
12408,0
5108,0
16863,0
31019,1
38685,1
24139,1
37088,1
10900,0
7377,0
33894,1
11145,0
38215,1
367,0
35571,1
34795,1
40970,1
10964,0
22892,1
8531,0
21904,1
6685,0
34563,1
2843,0
2544,0
7343,0
31437,1
33070,1
31841,1
20333,0
38733,1
23963,1
27213,1
20554,0
24281,1
23030,1
20910,0
432,0
4207,0
7536,0
6688,0
2423,0
8742,0
24563,1
14605,0
10873,0
35731,1
17550,0
9040,0
4691,0
6375,0
39652,1
2880,0
12353,0
37090,1
12793,0
10863,0
5988,0
36852,1
29057,1
40339,1
19627,0
63,0
24623,1
1521,0
24335,1
23854,1
9343,0
20743,0
17716,0
33069,1
9016,0
5459,0
9418,0
25239,1
26523,1
14717,0
33870,1
8920,0
1676,0
14521,0
37773,1
10314,0
35426,1
33951,1
32857,1
40856,1
9573,0
14656,0
23566,1
7877,0
22642,1
31569,1
39706,1
317,0
36162,1
11752,0
5555,0
27220,1
37658,1
6235,0
24420,1
25038,1
33263,1
15442,0
4143,0
14271,0
20360,0
37049,1
5485,0
35433,1
22506,1
30728,1
649,0
8623,0
23673,1
9326,0
15226,0
27117,1
22856,1
26298,1
14564,0
25282,1
20152,0
36142,1
26662,1
12875,0
31907,1
24644,1
40092,1
14432,0
26755,1
4976,0
37558,1
37309,1
1952,0
688,0
39302,1
26117,1
8733,0
6617,0
3178,0
30215,1
4236,0
4942,0
20824,0
24696,1
4536,0
35034,1
37173,1
10727,0
7968,0
36404,1
32019,1
31131,1
37570,1
9136,0
17124,0
8155,0
17798,0
39746,1
36070,1
40494,1
34525,1
38090,1
401,0
21486,1
34156,1
19261,0
10359,0
5398,0
13943,0
17913,0
30299,1
16838,0
27434,1
22868,1
8142,0
14008,0
13257,0
39163,1
26655,1
4021,0
16818,0
39252,1
6110,0
20895,0
4177,0
10872,0
21842,1
7677,0
38798,1
30263,1
26087,1
12225,0
39379,1
7823,0
2596,0
18611,0
40217,1
6812,0
9596,0
25532,1
14430,0
23496,1
12598,0
37916,1
15498,0
2344,0
4746,0
3512,0
36495,1
12714,0
23245,1
7899,0
11025,0
31733,1
2665,0
22073,1
36928,1
17394,0
11554,0
17280,0
24875,1
29493,1
13160,0
25456,1
7202,0
36305,1
20643,0
40105,1
29722,1
689,0
1549,0
5041,0
23968,1
11229,0
4194,0
25960,1
38657,1
6738,0
15089,0
28559,1
1304,0
25435,1
40483,1
31792,1
16571,0
30929,1
5499,0
27118,1
38275,1
12008,0
14678,0
1245,0
8845,0
27444,1
26165,1
21431,1
3569,0
17872,0
38913,1
37541,1
20272,0
4966,0
18421,0
37296,1
36566,1
7561,0
32230,1
6458,0
24552,1
6226,0
360,0
32244,1
29614,1
6208,0
4237,0
40249,1
17398,0
4197,0
37230,1
39519,1
12473,0
1450,0
20740,0
3962,0
5428,0
12712,0
2616,0
38697,1
24979,1
3262,0
7675,0
37119,1
12341,0
36052,1
10511,0
7574,0
27125,1
22184,1
33310,1
594,0
7292,0
31155,1
17896,0
22298,1
24658,1
1762,0
19372,0
18683,0
22395,1
39966,1
5972,0
20276,0
24685,1
19242,0
17530,0
25115,1
23063,1
13313,0
21639,1
32470,1
29733,1
17227,0
28123,1
32268,1
16127,0
33441,1
2030,0
20382,0
9670,0
7235,0
21659,1
18317,0
37519,1
5899,0
37330,1
29684,1
7502,0
37102,1
19673,0
39742,1
20498,0
28339,1
18133,0
28565,1
19785,0
33982,1
4662,0
21914,1
26388,1
19522,0
14949,0
25793,1
4051,0
23361,1
24971,1
11121,0
25256,1
15318,0
1206,0
2771,0
6949,0
9092,0
23057,1
9904,0
22591,1
35716,1
39920,1
27406,1
1946,0
9924,0
27197,1
2082,0
32498,1
3437,0
25861,1
26389,1
6695,0
19813,0
14572,0
10068,0
9368,0
39495,1
26991,1
19620,0
19640,0
37131,1
35093,1
5155,0
3164,0
8338,0
3408,0
8893,0
21663,1
4310,0
37597,1
10360,0
16677,0
34118,1
7769,0
29682,1
39732,1
12713,0
17688,0
28681,1
6616,0
36093,1
1355,0
14106,0
25304,1
36473,1
13406,0
1532,0
9611,0
20519,0
21800,1
12749,0
15051,0
20968,0
10593,0
36056,1
13452,0
39213,1
26886,1
29244,1
15796,0
34420,1
28598,1
29715,1
26798,1
30358,1
13983,0
32146,1
12254,0
25689,1
22620,1
38475,1
2223,0
36900,1
6214,0
32369,1
14795,0
38499,1
2589,0
7097,0
32383,1
11314,0
5733,0
16241,0
24047,1
31548,1
13962,0
20155,0
15519,0
12171,0
30546,1
19886,0
17223,0
19321,0
7798,0
37805,1
8449,0
14155,0
54,0
4813,0
28519,1
28511,1
10054,0
11978,0
5996,0
33468,1
22398,1
35102,1
26083,1
16594,0
13588,0
24466,1
37126,1
3616,0
5659,0
28011,1
23039,1
6886,0
20069,0
8150,0
325,0
29471,1
10697,0
9100,0
765,0
11011,0
37496,1
40113,1
39276,1
24329,1
27188,1
16264,0
10776,0
710,0
32792,1
26672,1
27490,1
34512,1
35228,1
24472,1
18272,0
32024,1
27077,1
27890,1
14171,0
40405,1
17871,0
38807,1
10069,0
9175,0
2103,0
6392,0
20315,0
33049,1
27509,1
18936,0
10835,0
6783,0
20235,0
3035,0
28188,1
1901,0
3281,0
32643,1
922,0
18982,0
39511,1
14579,0
24548,1
12579,0
15413,0
32039,1
24211,1
21050,1
4564,0
32610,1
602,0
811,0
1364,0
13918,0
31364,1
37930,1
24927,1
22632,1
20361,0
37612,1
29208,1
29405,1
20037,0
14247,0
1790,0
10414,0
39253,1
2493,0
1665,0
16721,0
9929,0
7838,0
25556,1
5438,0
30622,1
8334,0
37222,1
33406,1
32641,1
3429,0
21133,1
15856,0
26511,1
7326,0
2268,0
11604,0
16296,0
33934,1
38077,1
6177,0
1909,0
25375,1
35345,1
35996,1
21805,1
8277,0
15869,0
14971,0
38918,1
2939,0
23606,1
30921,1
28060,1
19990,0
5845,0
31441,1
19481,0
27639,1
7590,0
30417,1
14565,0
21823,1
35439,1
8207,0
1606,0
28784,1
20182,0
31520,1
13944,0
31528,1
22457,1
23223,1
23827,1
9420,0
10506,0
3358,0
32746,1
8198,0
14601,0
17028,0
2144,0
15296,0
38519,1
371,0
9144,0
6960,0
29353,1
2152,0
4671,0
7481,0
490,0
22183,1
12097,0
3899,0
7697,0
3553,0
22429,1
6820,0
38306,1
19963,0
13997,0
33840,1
26116,1
36895,1
26601,1
6179,0
14223,0
715,0
25825,1
40975,1
35011,1
13296,0
13890,0
33358,1
29964,1
38761,1
19006,0
25040,1
13328,0
10057,0
10606,0
28938,1
36564,1
31533,1
8928,0
37459,1
13859,0
512,0
22731,1
23824,1
24040,1
35211,1
31909,1
31761,1
549,0
11012,0
22177,1
29656,1
16042,0
3543,0
34507,1
173,0
20730,0
27228,1
23910,1
35614,1
8960,0
2636,0
10731,0
38389,1
27454,1
38121,1
2052,0
9093,0
34816,1
12120,0
36516,1
28824,1
39671,1
21531,1
30203,1
11501,0
31601,1
19657,0
22941,1
21915,1
24689,1
810,0
38063,1
40519,1
29120,1
34261,1
6418,0
5139,0
11831,0
40466,1
18877,0
8774,0
39836,1
1022,0
39918,1
33236,1
2766,0
36116,1
24233,1
24587,1
1116,0
9731,0
896,0
4734,0
829,0
37742,1
7724,0
35944,1
5772,0
36159,1
5022,0
17515,0
26336,1
39539,1
33371,1
19773,0
22304,1
23762,1
28264,1
7918,0
4124,0
14700,0
31214,1
29,0
22435,1
37618,1
12698,0
30126,1
26539,1
20546,0
21260,1
36407,1
7160,0
27049,1
8583,0
37552,1
13141,0
32863,1
1633,0
28281,1
32688,1
40729,1
31077,1
7061,0
27236,1
16477,0
14290,0
19168,0
40558,1
38773,1
29332,1
27380,1
14921,0
30933,1
40274,1
18271,0
33612,1
15991,0
36032,1
27765,1
17278,0
2143,0
32216,1
40913,1
10616,0
9847,0
32774,1
5367,0
35220,1
39242,1
24846,1
3927,0
33093,1
7194,0
1198,0
2469,0
14242,0
14400,0
17016,0
19039,0
38104,1
10815,0
10800,0
4547,0
36822,1
6928,0
12738,0
12051,0
36051,1
37601,1
9004,0
21215,1
26821,1
20759,0
40207,1
1972,0
23103,1
1221,0
39829,1
18307,0
2782,0
11675,0
39681,1
745,0
26229,1
17496,0
9186,0
30283,1
27379,1
14464,0
17087,0
19061,0
14868,0
40965,1
36892,1
34959,1
21838,1
35480,1
15083,0
24776,1
27999,1
13503,0
38297,1
36984,1
29224,1
19084,0
7658,0
12818,0
13979,0
6287,0
14946,0
33770,1
29549,1
29076,1
30035,1
38258,1
40702,1
20030,0
25013,1
19537,0
20525,0
14449,0
4992,0
11175,0
7970,0
24235,1
40715,1
29101,1
12662,0
34413,1
24728,1
25125,1
23717,1
21135,1
4322,0
36758,1
15303,0
12268,0
6618,0
4565,0
26095,1
15037,0
19451,0
36494,1
11336,0
40184,1
40847,1
26775,1
17951,0
23459,1
20429,0
36893,1
10341,0
4739,0
33151,1
6384,0
28385,1
12050,0
454,0
29234,1
9442,0
37783,1
25296,1
23533,1
40088,1
13569,0
6124,0
24066,1
22150,1
28174,1
16032,0
8094,0
1130,0
28943,1
24084,1
26400,1
6807,0
7597,0
19856,0
27089,1
33932,1
15174,0
36119,1
7914,0
16052,0
4906,0
8424,0
35007,1
26654,1
39712,1
34241,1
2849,0
11885,0
15358,0
32740,1
12590,0
26657,1
2216,0
5267,0
12939,0
20806,0
15590,0
21744,1
17620,0
32636,1
13240,0
9462,0
18651,0
35477,1
23344,1
722,0
36484,1
35239,1
33143,1
36857,1
31634,1
27071,1
39956,1
20344,0
10984,0
29011,1
7560,0
21555,1
19927,0
33269,1
2640,0
11255,0
25549,1
36700,1
887,0
8785,0
33230,1
5833,0
32348,1
12090,0
5921,0
18596,0
8024,0
27573,1
23859,1
5965,0
20294,0
13732,0
1807,0
3658,0
21060,1
4221,0
23616,1
24279,1
11,0
26535,1
23942,1
36073,1
32996,1
23919,1
14703,0
33731,1
29573,1
10316,0
8735,0
16311,0
20297,0
38861,1
23499,1
12186,0
28869,1
13760,0
27265,1
2414,0
29115,1
12695,0
35831,1
14186,0
25518,1
9191,0
35259,1
12518,0
14526,0
30682,1
6422,0
17680,0
40170,1
7542,0
30554,1
3039,0
6754,0
487,0
9147,0
33240,1
24452,1
151,0
35803,1
22178,1
20863,0
25939,1
27512,1
38706,1
12998,0
32923,1
15002,0
16802,0
3896,0
29991,1
13376,0
23653,1
108,0
22891,1
30804,1
481,0
5113,0
10639,0
22224,1
4289,0
10287,0
40476,1
8079,0
32567,1
25705,1
40623,1
23952,1
37488,1
27273,1
37426,1
34891,1
17058,0
24818,1
28941,1
21075,1
25235,1
36333,1
27593,1
20348,0
11220,0
6611,0
20489,0
24029,1
11400,0
23119,1
22022,1
21664,1
32028,1
28770,1
11321,0
14284,0
29869,1
30402,1
15307,0
21123,1
10291,0
14244,0
11754,0
38507,1
39292,1
10354,0
22709,1
10400,0
7065,0
20124,0
3457,0
911,0
25381,1
6005,0
5711,0
9064,0
38860,1
880,0
30430,1
36950,1
28149,1
5032,0
3243,0
40212,1
20627,0
21785,1
24389,1
8763,0
12231,0
29257,1
23038,1
34190,1
8569,0
7720,0
8340,0
27081,1
9133,0
26795,1
18846,0
26155,1
39507,1
35478,1
10082,0
34831,1
23985,1
31132,1
14732,0
39727,1
40526,1
24538,1
17276,0
10035,0
36486,1
7451,0
11131,0
28452,1
1749,0
36836,1
29631,1
33872,1
38789,1
29979,1
23933,1
2668,0
31577,1
39962,1
14858,0
36553,1
28640,1
9168,0
38858,1
35854,1
24179,1
27979,1
6994,0
267,0
8784,0
7000,0
32188,1
27952,1
27456,1
40309,1
15450,0
24807,1
1791,0
40452,1
18840,0
29275,1
4239,0
8063,0
35328,1
40106,1
8575,0
32315,1
36331,1
19475,0
26944,1
10261,0
38562,1
26474,1
30410,1
16658,0
37474,1
7873,0
21344,1
4222,0
15198,0
36347,1
18566,0
30086,1
40423,1
3901,0
21324,1
12243,0
18036,0
12807,0
21773,1
27866,1
37575,1
8088,0
23054,1
31668,1
17101,0
5076,0
7698,0
38429,1
26042,1
3897,0
29863,1
25591,1
37699,1
39580,1
5861,0
5598,0
23820,1
3836,0
29038,1
16758,0
47,0
40135,1
27583,1
38288,1
21457,1
4500,0
10957,0
29663,1
14891,0
8526,0
38492,1
19124,0
28889,1
13088,0
37112,1
23561,1
14571,0
3277,0
11101,0
28688,1
32796,1
6089,0
25207,1
18721,0
9748,0
34974,1
11825,0
10817,0
31955,1
28610,1
23094,1
11560,0
19128,0
8592,0
11964,0
5521,0
13241,0
1592,0
13012,0
16626,0
15164,0
11049,0
39566,1
32465,1
8067,0
11509,0
8719,0
29464,1
36551,1
237,0
3494,0
40538,1
894,0
18773,0
38284,1
16538,0
16670,0
37106,1
24510,1
30266,1
35349,1
30838,1
31919,1
17595,0
12126,0
26734,1
28675,1
10667,0
3572,0
26489,1
3167,0
29672,1
30416,1
39088,1
36450,1
13349,0
8377,0
18490,0
16457,0
34015,1
17421,0
17022,0
38363,1
15112,0
1707,0
34240,1
6667,0
6145,0
39475,1
628,0
22675,1
4409,0
25439,1
5604,0
32571,1
2647,0
13995,0
34081,1
15733,0
15823,0
18311,0
31979,1
7848,0
36994,1
32790,1
7152,0
37706,1
24330,1
5119,0
33703,1
2755,0
32016,1
37388,1
25184,1
33108,1
17881,0
6645,0
18507,0
16543,0
3999,0
30815,1
22278,1
23534,1
32418,1
23501,1
24181,1
37138,1
14586,0
39575,1
38649,1
32123,1
16536,0
5646,0
40412,1
35593,1
21690,1
18347,0
13739,0
27650,1
33078,1
20475,0
10705,0
25169,1
12919,0
28118,1
20087,0
369,0
38144,1
36725,1
35938,1
33233,1
8670,0
8779,0
39316,1
8624,0
4384,0
39446,1
13827,0
38264,1
19490,0
7250,0
42,0
2711,0
32080,1
631,0
23742,1
8480,0
14059,0
1121,0
20140,0
