,Label
8586,0
14,1
7126,1
6591,1
11641,0
7206,1
6671,1
10015,0
4122,1
2617,1
11413,0
9436,0
10603,0
2569,1
11130,0
971,1
3052,1
3547,1
4572,1
7093,1
11611,0
9671,0
12224,0
7327,1
1808,1
8471,0
6054,1
694,1
7906,0
12367,0
12682,0
4225,1
8542,0
1577,1
3582,1
12347,0
9392,0
4959,1
710,1
10289,0
1871,1
6053,1
9079,0
3751,1
6818,1
67,1
3740,1
3105,1
7684,1
3728,1
10739,0
9988,0
9127,0
12709,0
8614,0
4364,1
1635,1
11284,0
10453,0
1604,1
7497,1
9549,0
6884,1
10469,0
2535,1
9778,0
6890,1
4752,1
3918,1
5721,1
6160,1
2650,1
3296,1
3107,1
12258,0
11194,0
4050,1
7785,1
5371,1
5744,1
5809,1
5631,1
3921,1
8011,0
5036,1
2813,1
12526,0
11660,0
3756,1
5856,1
6250,1
3713,1
11632,0
1442,1
12113,0
5839,1
9978,0
12043,0
4784,1
7226,1
10733,0
3914,1
7876,0
10344,0
7503,1
7548,1
12523,0
7509,1
12186,0
11562,0
6726,1
752,1
4133,1
5040,1
8676,0
4609,1
12613,0
5506,1
7273,1
11549,0
4502,1
5392,1
7506,1
12615,0
4144,1
10398,0
10858,0
10258,0
12345,0
8097,0
2618,1
668,1
6724,1
9467,0
11809,0
320,1
10044,0
9525,0
3869,1
12200,0
9843,0
1579,1
1846,1
8504,0
3222,1
4253,1
9459,0
3318,1
10201,0
1529,1
10547,0
12300,0
10754,0
8689,0
2965,1
5757,1
2793,1
9674,0
12489,0
8060,0
4935,1
1007,1
632,1
8158,0
8572,0
4147,1
2355,1
10533,0
3265,1
10616,0
11346,0
9658,0
8948,0
3992,1
5525,1
9792,0
8543,0
12417,0
10356,0
1054,1
4641,1
588,1
11916,0
8343,0
2156,1
3225,1
6553,1
6441,1
8755,0
2393,1
6094,1
637,1
11675,0
8713,0
3927,1
4516,1
8663,0
11475,0
8804,0
7192,1
8151,0
4248,1
7339,1
6651,1
10552,0
3190,1
9619,0
5131,1
10556,0
643,1
9141,0
7405,1
1924,1
10088,0
4981,1
11452,0
11992,0
6502,1
7020,1
394,1
9282,0
1711,1
7018,1
1319,1
5290,1
7168,1
8198,0
11858,0
6182,1
5440,1
3071,1
11558,0
10123,0
7498,1
10964,0
54,1
1638,1
2781,1
12798,0
1692,1
9030,0
10658,0
5790,1
6208,1
5214,1
11561,0
2016,1
259,1
1773,1
1014,1
4013,1
1544,1
1279,1
3035,1
9951,0
8566,0
8256,0
4405,1
6888,1
11186,0
1731,1
6777,1
1933,1
7031,1
12497,0
6512,1
399,1
2265,1
9167,0
5387,1
3246,1
8190,0
11433,0
12463,0
2924,1
9602,0
10254,0
7146,1
6685,1
10003,0
2347,1
2835,1
8790,0
7611,1
11379,0
2534,1
12241,0
7553,1
5097,1
6764,1
9893,0
866,1
11363,0
7517,1
11435,0
4718,1
12630,0
2602,1
2494,1
2249,1
4500,1
10737,0
12816,0
5250,1
3578,1
9681,0
1086,1
2202,1
8761,0
2090,1
9309,0
10926,0
8085,0
4540,1
8131,0
595,1
10860,0
5898,1
5685,1
2305,1
5614,1
7920,0
4716,1
2659,1
6781,1
1316,1
3646,1
9692,0
4686,1
193,1
12226,0
4371,1
12460,0
10475,0
7091,1
103,1
9291,0
3250,1
9688,0
7465,1
105,1
5485,1
3538,1
11176,0
6932,1
9918,0
5095,1
12052,0
150,1
9551,0
11245,0
7602,1
1063,1
4010,1
10991,0
6044,1
5578,1
6200,1
8079,0
5511,1
8751,0
5639,1
9438,0
7181,1
3063,1
9166,0
9880,0
5770,1
8095,0
5792,1
9174,0
7941,0
6918,1
432,1
8249,0
12182,0
12412,0
2053,1
8777,0
1394,1
11482,0
1327,1
661,1
2059,1
5151,1
12636,0
2610,1
7257,1
41,1
1358,1
2340,1
9365,0
5135,1
10362,0
12725,0
12592,0
5635,1
1827,1
5594,1
140,1
12663,0
12598,0
5884,1
2192,1
8791,0
2473,1
4701,1
4143,1
9078,0
10257,0
834,1
6091,1
635,1
3518,1
367,1
6968,1
1193,1
24,1
5223,1
10610,0
6456,1
2152,1
8718,0
9314,0
12495,0
6859,1
871,1
10376,0
112,1
5212,1
884,1
12829,0
7922,0
9874,0
4873,1
2388,1
12870,0
2914,1
10629,0
8476,0
7344,1
9010,0
6522,1
1949,1
8418,0
1697,1
8750,0
10378,0
9262,0
6309,1
2374,1
4656,1
2689,1
466,1
2983,1
3262,1
7272,1
1887,1
8306,0
8071,0
6482,1
6423,1
458,1
11538,0
4624,1
2319,1
3352,1
3054,1
4743,1
7782,1
8439,0
9256,0
10397,0
10803,0
5196,1
894,1
6626,1
275,1
9361,0
6286,1
450,1
9956,0
9236,0
12779,0
11265,0
10329,0
4966,1
10489,0
11650,0
44,1
6390,1
8287,0
11820,0
10688,0
1677,1
6216,1
9751,0
12365,0
12153,0
6073,1
6052,1
11232,0
8216,0
6202,1
7340,1
9125,0
5540,1
1988,1
11190,0
8125,0
10174,0
7710,1
4468,1
1286,1
2413,1
12234,0
9890,0
7593,1
5160,1
7556,1
6223,1
3593,1
12054,0
2278,1
8717,0
12744,0
1131,1
4778,1
2261,1
4566,1
11370,0
5264,1
972,1
188,1
11727,0
12197,0
2913,1
12361,0
262,1
6145,1
10718,0
2631,1
5810,1
2037,1
970,1
12626,0
378,1
3753,1
1799,1
10280,0
11329,0
8953,0
2992,1
539,1
12227,0
2563,1
8723,0
9172,0
1449,1
848,1
6101,1
9302,0
806,1
3563,1
1508,1
10683,0
1137,1
1534,1
7824,1
9311,0
9271,0
4267,1
9357,0
1079,1
2928,1
11087,0
9965,0
10400,0
2163,1
9048,0
12356,0
10005,0
6000,1
7683,1
4783,1
4002,1
2987,1
3636,1
267,1
5047,1
4568,1
6443,1
10311,0
8511,0
11315,0
9756,0
3614,1
12597,0
4922,1
1748,1
5713,1
102,1
798,1
1941,1
8353,0
1788,1
4105,1
7210,1
97,1
5078,1
4648,1
2373,1
11344,0
11830,0
8792,0
10997,0
4352,1
3213,1
7510,1
4443,1
8419,0
9924,0
464,1
5439,1
6756,1
5210,1
2573,1
12749,0
12516,0
11115,0
9782,0
6246,1
7102,1
6744,1
1486,1
12820,0
191,1
5703,1
6108,1
11484,0
8802,0
672,1
5396,1
5958,1
4021,1
6503,1
4637,1
2358,1
1264,1
6554,1
8730,0
8281,0
8583,0
7946,0
572,1
7834,0
1977,1
6452,1
535,1
1997,1
11742,0
943,1
6984,1
4495,1
6394,1
2668,1
9721,0
9031,0
12218,0
4559,1
11106,0
10828,0
2815,1
12213,0
166,1
3882,1
10959,0
12416,0
11351,0
12562,0
1143,1
8687,0
486,1
9939,0
2775,1
12009,0
4260,1
10020,0
2047,1
9296,0
1771,1
3932,1
8824,0
101,1
6204,1
10145,0
1338,1
8431,0
2570,1
2101,1
7223,1
10532,0
12735,0
9259,0
12708,0
10187,0
9220,0
1509,1
7923,0
4587,1
5753,1
12344,0
11765,0
10922,0
10127,0
11737,0
10066,0
1587,1
6382,1
1983,1
2346,1
10094,0
4751,1
12689,0
10259,0
1992,1
1751,1
10261,0
10163,0
4367,1
2255,1
3536,1
11453,0
8452,0
12327,0
616,1
9367,0
2391,1
6507,1
5529,1
10462,0
5879,1
7833,0
4903,1
1987,1
9716,0
12374,0
2993,1
12529,0
5558,1
1979,1
2336,1
4544,1
12055,0
2229,1
1494,1
8394,0
4171,1
10459,0
6674,1
8149,0
2963,1
5257,1
7976,0
1252,1
2645,1
6432,1
6521,1
9973,0
132,1
1869,1
12796,0
12536,0
4173,1
1371,1
10710,0
10878,0
10282,0
8454,0
6681,1
10685,0
6732,1
10283,0
665,1
12180,0
2021,1
5767,1
8917,0
6774,1
749,1
1909,1
11518,0
10151,0
383,1
7892,0
324,1
6215,1
4925,1
8497,0
7269,1
1812,1
5088,1
5760,1
8369,0
5785,1
8277,0
1457,1
1268,1
10782,0
12567,0
8974,0
4138,1
5255,1
7124,1
11255,0
5330,1
5596,1
4864,1
873,1
8314,0
1514,1
9856,0
4758,1
1660,1
986,1
1387,1
2885,1
12350,0
5717,1
81,1
7481,1
4730,1
5987,1
5803,1
9732,0
2684,1
2731,1
5165,1
12424,0
7743,1
12065,0
4494,1
9130,0
9394,0
11883,0
2959,1
1703,1
3635,1
335,1
11496,0
3461,1
10623,0
11566,0
7646,1
2642,1
4707,1
2831,1
7032,1
6962,1
558,1
11631,0
10322,0
6149,1
12451,0
11097,0
6855,1
6450,1
6060,1
11868,0
6303,1
1353,1
6159,1
8126,0
12874,0
3905,1
86,1
4382,1
2507,1
2400,1
11330,0
5781,1
3329,1
9748,0
4651,1
5383,1
10369,0
11625,0
874,1
7099,1
6468,1
570,1
9852,0
6064,1
1448,1
10834,0
5994,1
9100,0
2697,1
5996,1
2341,1
7717,1
8762,0
8910,0
3078,1
10801,0
2290,1
1539,1
11065,0
9993,0
3597,1
5903,1
8604,0
4153,1
835,1
8203,0
11105,0
406,1
1599,1
1154,1
4409,1
5466,1
8310,0
2608,1
11321,0
5907,1
415,1
9609,0
2995,1
2665,1
9837,0
5946,1
2269,1
12675,0
5930,1
299,1
1657,1
3308,1
7260,1
1619,1
254,1
5864,1
11286,0
1067,1
9801,0
10285,0
2155,1
10919,0
87,1
12617,0
3032,1
3844,1
4563,1
12450,0
3928,1
1585,1
1647,1
8319,0
114,1
8401,0
9354,0
888,1
6362,1
5542,1
1826,1
6614,1
499,1
709,1
2667,1
11022,0
7512,1
172,1
5456,1
5189,1
7136,1
12018,0
5563,1
1364,1
7580,1
6905,1
5786,1
9445,0
9806,0
6528,1
9233,0
9477,0
7500,1
7880,0
9279,0
8528,0
4797,1
2969,1
9244,0
9909,0
1247,1
6224,1
3540,1
6893,1
7543,1
1152,1
3036,1
12354,0
9106,0
6395,1
9374,0
4793,1
8839,0
2898,1
11227,0
5681,1
7879,0
1238,1
10701,0
6451,1
1421,1
9093,0
9154,0
2772,1
349,1
6232,1
12543,0
3341,1
7990,0
12385,0
7385,1
7008,1
6665,1
11759,0
5415,1
1077,1
10774,0
10240,0
12541,0
6191,1
7622,1
6487,1
12376,0
7627,1
3900,1
11592,0
11476,0
3901,1
1982,1
4526,1
12866,0
1507,1
1141,1
5359,1
10968,0
3512,1
858,1
5361,1
9568,0
10947,0
8304,0
6943,1
12380,0
11296,0
315,1
11735,0
8267,0
5046,1
5346,1
12068,0
6956,1
11552,0
3666,1
7983,0
5158,1
3781,1
10987,0
1564,1
4224,1
9017,0
10907,0
521,1
4529,1
4461,1
360,1
8946,0
11001,0
6347,1
9207,0
3986,1
9848,0
7696,1
77,1
2654,1
3227,1
5978,1
5292,1
10568,0
4599,1
3232,1
4930,1
11854,0
9077,0
5192,1
12521,0
3776,1
4188,1
8113,0
12660,0
11012,0
6934,1
10918,0
9243,0
4974,1
1424,1
11240,0
12093,0
7873,0
3007,1
9898,0
11965,0
7502,1
12337,0
5449,1
10207,0
7290,1
9213,0
431,1
7045,1
1978,1
8337,0
5745,1
9020,0
10857,0
7356,1
9453,0
11112,0
7276,1
3734,1
10458,0
7839,0
7152,1
9286,0
1015,1
8171,0
1763,1
4597,1
8191,0
2788,1
3363,1
5512,1
11577,0
7903,0
2574,1
5831,1
11498,0
9398,0
9776,0
7169,1
569,1
6148,1
3831,1
12104,0
3829,1
12359,0
1008,1
225,1
4092,1
9388,0
6435,1
587,1
4727,1
10631,0
5141,1
3146,1
10808,0
10525,0
10463,0
8908,0
3300,1
10235,0
3346,1
3480,1
3102,1
12805,0
2753,1
4349,1
5571,1
12801,0
6192,1
6708,1
7363,1
2846,1
1170,1
6847,1
4710,1
5607,1
8326,0
11667,0
11436,0
480,1
5775,1
7678,1
4802,1
9628,0
9807,0
5517,1
3568,1
6166,1
9704,0
2399,1
3786,1
9019,0
5881,1
11213,0
3295,1
11141,0
11067,0
1600,1
5082,1
12098,0
12284,0
9355,0
7926,0
3802,1
3163,1
12311,0
5749,1
6199,1
8487,0
9105,0
2716,1
5166,1
4028,1
3804,1
11698,0
7478,1
9715,0
9092,0
9914,0
7581,1
5006,1
10607,0
11215,0
7705,1
8797,0
1822,1
2082,1
11526,0
4673,1
4298,1
11926,0
2273,1
10944,0
1759,1
2098,1
760,1
1974,1
3209,1
3487,1
6654,1
8135,0
6281,1
6839,1
10394,0
9025,0
5373,1
804,1
8470,0
6462,1
11582,0
7735,1
7564,1
6509,1
234,1
8928,0
1476,1
9767,0
368,1
8346,0
308,1
7714,1
2344,1
2109,1
6498,1
7288,1
7504,1
7403,1
11385,0
12305,0
8018,0
12128,0
2075,1
4670,1
1300,1
301,1
8461,0
7307,1
9731,0
4368,1
12427,0
9104,0
3398,1
8013,0
10276,0
2670,1
263,1
11687,0
8078,0
8286,0
7315,1
5352,1
10497,0
1460,1
9002,0
3359,1
9802,0
5472,1
6259,1
843,1
2706,1
12551,0
1750,1
8539,0
8518,0
548,1
3735,1
5920,1
4176,1
10524,0
5986,1
9389,0
2280,1
1774,1
5168,1
9659,0
3855,1
1204,1
3347,1
2453,1
10225,0
365,1
12468,0
5641,1
11259,0
11171,0
11640,0
8650,0
9192,0
3,1
8589,0
12737,0
4366,1
7651,1
2398,1
6924,1
2056,1
5689,1
236,1
2042,1
7132,1
9344,0
7625,1
1104,1
4719,1
1416,1
893,1
4332,1
6751,1
8907,0
7667,1
5861,1
1070,1
5493,1
12048,0
5913,1
12873,0
9319,0
5468,1
4172,1
10544,0
10741,0
3351,1
7074,1
9818,0
5002,1
6446,1
4735,1
11480,0
6931,1
6627,1
7070,1
6748,1
10747,0
8359,0
8010,0
6790,1
1833,1
11804,0
1391,1
8417,0
7700,1
10665,0
5924,1
7333,1
5200,1
2672,1
7523,1
12501,0
1034,1
346,1
377,1
4916,1
7864,0
5551,1
7455,1
12404,0
3937,1
6445,1
5059,1
10555,0
11659,0
6771,1
3062,1
6174,1
12773,0
10561,0
6926,1
1932,1
9015,0
9623,0
4378,1
6917,1
4586,1
6596,1
8380,0
4665,1
2976,1
2948,1
5184,1
8072,0
10518,0
2302,1
11411,0
11198,0
690,1
4671,1
3686,1
8550,0
1183,1
8902,0
3956,1
7545,1
1168,1
3934,1
6290,1
297,1
3613,1
7857,0
4546,1
11510,0
9894,0
3268,1
5220,1
194,1
3595,1
6311,1
2758,1
4439,1
3123,1
5971,1
240,1
5370,1
10940,0
9663,0
11000,0
12169,0
8667,0
11511,0
10744,0
7934,0
2027,1
5944,1
3256,1
1669,1
1362,1
11959,0
1787,1
7935,0
3945,1
10756,0
407,1
8111,0
11465,0
2853,1
12201,0
3474,1
10446,0
9430,0
7927,0
3989,1
2165,1
11636,0
2865,1
5619,1
11253,0
1777,1
4103,1
1037,1
1701,1
593,1
6374,1
11023,0
9582,0
4836,1
7869,0
7808,1
11041,0
8523,0
4075,1
2425,1
4565,1
4811,1
11733,0
4078,1
5418,1
5922,1
4860,1
10114,0
5820,1
4259,1
9876,0
8728,0
851,1
2547,1
6711,1
3381,1
300,1
1596,1
11417,0
2566,1
7566,1
354,1
2713,1
5546,1
9653,0
6233,1
11405,0
4639,1
9712,0
11192,0
9371,0
6552,1
4543,1
11605,0
12765,0
8099,0
6270,1
5729,1
11457,0
2032,1
6535,1
11643,0
1944,1
4023,1
7656,1
2771,1
3095,1
10206,0
4682,1
4379,1
7195,1
9379,0
2545,1
10025,0
7831,1
6023,1
12243,0
1900,1
4162,1
4768,1
3092,1
10327,0
9310,0
2956,1
6945,1
12475,0
6240,1
9293,0
3278,1
9845,0
9781,0
6571,1
11751,0
2830,1
1180,1
1746,1
648,1
2179,1
2833,1
3837,1
8895,0
8671,0
9560,0
11,1
12126,0
11162,0
10212,0
11831,0
6461,1
2717,1
3316,1
8835,0
2827,1
7123,1
5221,1
8019,0
10914,0
5017,1
9320,0
9827,0
6155,1
11376,0
11513,0
10849,0
4149,1
8421,0
5300,1
11129,0
4858,1
5687,1
820,1
10928,0
10485,0
3951,1
9506,0
11326,0
11819,0
644,1
83,1
5076,1
6560,1
8271,0
8383,0
5339,1
5499,1
3091,1
10219,0
5579,1
2609,1
7826,1
3456,1
8414,0
7670,1
9155,0
9074,0
8442,0
2480,1
4843,1
10766,0
6730,1
8438,0
1058,1
8929,0
4345,1
10507,0
11978,0
2849,1
12353,0
3034,1
10805,0
1898,1
4856,1
4292,1
11268,0
6767,1
9735,0
6193,1
4537,1
2587,1
780,1
10048,0
6066,1
3664,1
7645,1
12700,0
1717,1
10514,0
3279,1
9861,0
1998,1
1123,1
6556,1
11349,0
1523,1
2901,1
6811,1
12136,0
8806,0
11971,0
4803,1
5001,1
11388,0
2997,1
6124,1
1253,1
6169,1
7672,1
1919,1
11011,0
2446,1
5591,1
11138,0
402,1
2495,1
9752,0
11663,0
7569,1
4963,1
2300,1
12702,0
12645,0
9858,0
12221,0
12351,0
6788,1
4142,1
2499,1
9325,0
1685,1
11499,0
4111,1
9338,0
3560,1
6047,1
4293,1
3733,1
8358,0
7822,1
10067,0
5297,1
9860,0
1927,1
8924,0
3562,1
6236,1
7464,1
10778,0
2350,1
11316,0
9324,0
7103,1
10189,0
1545,1
7568,1
9910,0
2957,1
12486,0
9595,0
12299,0
10204,0
10876,0
11021,0
5653,1
8893,0
10165,0
8735,0
4431,1
6612,1
9196,0
3290,1
10661,0
266,1
2345,1
3543,1
5401,1
5872,1
4846,1
4901,1
868,1
6238,1
251,1
8981,0
12211,0
12020,0
10854,0
192,1
12141,0
4215,1
4881,1
10337,0
6874,1
10769,0
4252,1
10196,0
2779,1
6112,1
10002,0
4355,1
5394,1
4354,1
373,1
11278,0
6429,1
8616,0
8175,0
3973,1
8999,0
9188,0
4360,1
2324,1
4300,1
11308,0
10724,0
2106,1
2559,1
7904,0
1766,1
386,1
6838,1
5182,1
4715,1
11928,0
11008,0
274,1
212,1
11996,0
7409,1
8262,0
2272,1
11612,0
9212,0
12308,0
12074,0
3060,1
6775,1
11375,0
7582,1
10133,0
4095,1
11381,0
2060,1
4362,1
7041,1
2160,1
5058,1
4130,1
9747,0
7162,1
5302,1
9600,0
3964,1
849,1
12407,0
10503,0
8090,0
3259,1
4207,1
1455,1
655,1
12505,0
7249,1
11208,0
592,1
3240,1
10349,0
3458,1
3133,1
8960,0
12730,0
3714,1
8812,0
6275,1
1606,1
10062,0
2687,1
9742,0
11915,0
3985,1
12321,0
4070,1
3407,1
3142,1
11222,0
443,1
162,1
9907,0
6198,1
3699,1
1740,1
11234,0
1526,1
5656,1
6684,1
649,1
3911,1
437,1
4047,1
948,1
4498,1
2825,1
1068,1
6081,1
7240,1
11569,0
10913,0
10646,0
9896,0
6826,1
2260,1
3894,1
9210,0
11406,0
8785,0
110,1
325,1
10700,0
4094,1
12582,0
1080,1
3552,1
12082,0
11975,0
4065,1
5817,1
11017,0
5262,1
7709,1
5963,1
9883,0
11079,0
6154,1
8630,0
10265,0
9501,0
8080,0
12794,0
276,1
8738,0
2888,1
2756,1
1929,1
8404,0
9091,0
12498,0
3005,1
505,1
10317,0
11851,0
3132,1
6319,1
4511,1
2289,1
2235,1
9976,0
7199,1
9504,0
3663,1
2640,1
11677,0
10777,0
823,1
11764,0
9383,0
9202,0
1230,1
439,1
929,1
1468,1
3297,1
7449,1
7184,1
9526,0
7830,1
4244,1
3283,1
11151,0
11546,0
946,1
5543,1
561,1
10946,0
9539,0
2362,1
158,1
12549,0
8459,0
224,1
11175,0
3990,1
7993,0
931,1
6754,1
3589,1
3803,1
9768,0
6739,1
5585,1
11596,0
7429,1
3291,1
1877,1
2304,1
3013,1
11013,0
1653,1
5700,1
11762,0
3183,1
10951,0
11706,0
1875,1
8880,0
7806,1
9469,0
8367,0
319,1
6564,1
2858,1
4965,1
7469,1
8864,0
11450,0
7712,1
9970,0
6186,1
8201,0
11314,0
839,1
4849,1
3473,1
8975,0
552,1
11578,0
2338,1
9179,0
12248,0
11055,0
8142,0
8854,0
5860,1
6485,1
3349,1
6077,1
5026,1
9442,0
11211,0
10185,0
10589,0
1443,1
1837,1
8986,0
5277,1
6082,1
2919,1
6803,1
7428,1
11540,0
3845,1
8605,0
2847,1
7850,0
7804,1
3978,1
1966,1
6210,1
7954,0
8781,0
10948,0
12703,0
8732,0
2200,1
12191,0
9954,0
34,1
10785,0
3067,1
4480,1
1355,1
11741,0
8098,0
8392,0
3708,1
1626,1
528,1
1255,1
1237,1
811,1
7576,1
4189,1
554,1
4642,1
7969,0
11849,0
5266,1
12680,0
1730,1
9545,0
3996,1
7913,0
2311,1
2866,1
414,1
5849,1
7620,1
6022,1
5459,1
454,1
609,1
5222,1
1250,1
11679,0
8377,0
10303,0
11402,0
11872,0
8763,0
10076,0
2131,1
3849,1
1553,1
5539,1
4,1
2589,1
4453,1
7900,0
8684,0
5877,1
58,1
4853,1
12793,0
4109,1
9745,0
7772,1
9949,0
11588,0
1144,1
5180,1
10652,0
317,1
6516,1
12687,0
6036,1
2688,1
9647,0
6099,1
3173,1
8073,0
9608,0
1310,1
9012,0
4841,1
4369,1
12014,0
3872,1
1480,1
2144,1
1074,1
6337,1
3542,1
230,1
6125,1
1541,1
4091,1
5159,1
7604,1
562,1
6004,1
9145,0
9819,0
8399,0
8674,0
7463,1
2217,1
2934,1
3000,1
11034,0
5730,1
5447,1
2343,1
3478,1
10730,0
2557,1
4909,1
176,1
11901,0
6709,1
3383,1
8955,0
10538,0
5714,1
4680,1
5129,1
3873,1
271,1
5008,1
674,1
2521,1
8050,0
8386,0
10042,0
8250,0
12112,0
11720,0
9490,0
5574,1
4020,1
4970,1
7642,1
5895,1
5111,1
8665,0
1194,1
336,1
7248,1
4303,1
785,1
631,1
11054,0
5921,1
775,1
4119,1
7335,1
4492,1
11118,0
4798,1
11746,0
2385,1
4196,1
7411,1
534,1
3046,1
7149,1
6367,1
7185,1
6298,1
1233,1
3775,1
11242,0
4902,1
11210,0
5858,1
8949,0
10952,0
9507,0
11505,0
4770,1
7239,1
12438,0
9330,0
4689,1
8503,0
6546,1
9915,0
8183,0
5288,1
8585,0
10742,0
8931,0
2836,1
10039,0
4296,1
10099,0
4281,1
8361,0
181,1
4824,1
11068,0
57,1
1078,1
5732,1
2034,1
1694,1
3454,1
11422,0
7416,1
9322,0
10423,0
726,1
9007,0
1532,1
10667,0
1438,1
2128,1
12673,0
12871,0
12770,0
6951,1
8284,0
12130,0
10856,0
5424,1
3390,1
3982,1
5235,1
11884,0
4912,1
1280,1
4747,1
8877,0
4638,1
7135,1
5408,1
1069,1
3979,1
9250,0
8196,0
8450,0
6492,1
7395,1
2500,1
12375,0
4753,1
7747,1
3759,1
9229,0
10887,0
5805,1
3118,1
1254,1
445,1
9724,0
11166,0
5952,1
7943,0
7759,1
3038,1
1173,1
8179,0
11180,0
12105,0
2693,1
5931,1
8137,0
10493,0
2517,1
7096,1
6808,1
444,1
2710,1
5513,1
5412,1
11932,0
8872,0
12170,0
5648,1
338,1
7723,1
1311,1
11291,0
4837,1
10170,0
821,1
3399,1
9571,0
4400,1
7450,1
8088,0
10138,0
2513,1
11977,0
7038,1
11077,0
8031,0
2274,1
2967,1
12087,0
11390,0
9905,0
8133,0
209,1
10695,0
11943,0
2146,1
8335,0
12366,0
12581,0
8302,0
11273,0
1705,1
1651,1
12684,0
5698,1
2561,1
6341,1
4154,1
4057,1
9940,0
10898,0
8873,0
8708,0
6666,1
9996,0
12379,0
11564,0
9095,0
3519,1
8301,0
7565,1
11486,0
7165,1
5523,1
10850,0
6167,1
11380,0
4037,1
1158,1
7767,1
6464,1
2351,1
9368,0
6142,1
3110,1
436,1
6954,1
2007,1
45,1
10868,0
3126,1
3029,1
11982,0
10448,0
5726,1
2929,1
6896,1
366,1
8345,0
6340,1
7529,1
94,1
8980,0
3600,1
5892,1
8626,0
6351,1
6718,1
9023,0
4988,1
8435,0
1618,1
4170,1
2113,1
9494,0
7147,1
5070,1
3790,1
11324,0
612,1
2259,1
6320,1
10288,0
5950,1
5916,1
3277,1
5874,1
10403,0
6583,1
2389,1
6196,1
3866,1
9591,0
6619,1
430,1
6478,1
12314,0
4601,1
8329,0
2591,1
568,1
10430,0
7855,0
1914,1
12107,0
8044,0
9199,0
8048,0
6025,1
6431,1
8338,0
8727,0
6413,1
4106,1
6819,1
12552,0
1093,1
1576,1
3121,1
11258,0
4277,1
5199,1
167,1
580,1
6442,1
3411,1
1242,1
8774,0
12425,0
2571,1
10309,0
6241,1
12237,0
12078,0
7115,1
7160,1
5128,1
11517,0
4654,1
1073,1
551,1
10815,0
11897,0
11512,0
2456,1
1681,1
2153,1
2953,1
1303,1
2985,1
8843,0
1366,1
5246,1
9375,0
2492,1
9661,0
4589,1
9102,0
12393,0
4234,1
9006,0
8514,0
7151,1
8307,0
11020,0
3766,1
3306,1
78,1
7017,1
7528,1
9754,0
