,Label
7849,1
2951,0
904,0
9098,1
2642,0
5611,0
12822,1
8723,1
3371,0
4183,0
9401,1
83,0
11567,1
2396,0
9288,1
6674,1
2848,0
2644,0
2842,0
6545,1
4756,0
10803,1
872,0
985,0
9462,1
7450,1
123,0
2890,0
5360,0
644,0
1118,0
10810,1
8724,1
8825,1
7352,1
7581,1
11260,1
7337,1
13033,1
11097,1
5665,0
2512,0
2316,0
7202,1
438,0
3114,0
12367,1
4638,0
8947,1
1530,0
2002,0
3724,0
8950,1
6467,1
5699,0
3263,0
3569,0
10577,1
3663,0
5975,0
1214,0
791,0
12409,1
2230,0
5511,0
4946,0
8378,1
6587,1
12008,1
11010,1
3813,0
10197,1
12211,1
7154,1
11636,1
628,0
3686,0
11576,1
264,0
2334,0
6610,1
10855,1
8011,1
11127,1
1602,0
10282,1
9969,1
2090,0
12223,1
2003,0
3390,0
12516,1
2985,0
8446,1
7040,1
12330,1
7333,1
1107,0
5035,0
6736,1
10323,1
962,0
2451,0
9078,1
4777,0
3722,0
12563,1
879,0
2247,0
9485,1
6842,1
3082,0
877,0
4896,0
4016,0
12187,1
11470,1
12636,1
2980,0
7341,1
12397,1
3680,0
10496,1
7923,1
10759,1
227,0
4083,0
161,0
12170,1
4626,0
10879,1
8324,1
5706,0
2314,0
479,0
11389,1
2071,0
10626,1
3737,0
6878,1
2989,0
9099,1
11663,1
4966,0
426,0
5081,0
7887,1
5301,0
1728,0
7811,1
10533,1
5379,0
5577,0
10786,1
11472,1
12877,1
7523,1
1123,0
3479,0
3125,0
9008,1
9665,1
7486,1
9136,1
6694,1
12132,1
9293,1
10099,1
11549,1
6944,1
1478,0
10971,1
12918,1
5268,0
560,0
3701,0
8685,1
12886,1
1603,0
4845,0
10960,1
9442,1
308,0
3497,0
2591,0
9735,1
11465,1
5285,0
4174,0
9728,1
6880,1
8089,1
11999,1
6365,1
2620,0
5521,0
12946,1
4760,0
1147,0
11806,1
12503,1
1349,0
4993,0
7484,1
7983,1
4031,0
2893,0
1366,0
4984,0
9439,1
3223,0
7883,1
10782,1
5322,0
4962,0
10692,1
12401,1
1207,0
10159,1
4694,0
7030,1
9118,1
7505,1
3557,0
5349,0
3723,0
6391,1
2300,0
11760,1
151,0
10546,1
8584,1
6921,1
4474,0
5727,0
11076,1
1825,0
5147,0
10707,1
9955,1
5158,0
1770,0
2958,0
4693,0
10848,1
220,0
11382,1
727,0
5230,0
3739,0
5635,0
11653,1
224,0
5036,0
10132,1
2224,0
7537,1
8301,1
9958,1
3024,0
2639,0
1435,0
10607,1
10149,1
907,0
11972,1
4214,0
10054,1
12428,1
8609,1
3000,0
4245,0
10652,1
9742,1
2080,0
7002,1
434,0
533,0
7116,1
12130,1
3496,0
2064,0
5469,0
5858,0
7658,1
2318,0
5228,0
654,0
12303,1
4773,0
7149,1
3103,0
6016,0
12644,1
2732,0
4714,0
9009,1
10645,1
2954,0
10774,1
5682,0
12079,1
10573,1
10386,1
5575,0
12819,1
3603,0
5757,0
4614,0
605,0
2962,0
3734,0
9192,1
3655,0
2918,0
8984,1
8851,1
822,0
1428,0
10531,1
7800,1
1071,0
1463,0
12186,1
7874,1
6547,1
7413,1
12765,1
12484,1
1625,0
6326,1
2795,0
9614,1
6207,0
9500,1
1771,0
6826,1
9698,1
2021,0
2827,0
626,0
11776,1
10892,1
1454,0
460,0
7068,1
1521,0
4266,0
12482,1
4885,0
12647,1
300,0
1788,0
9191,1
10028,1
965,0
7444,1
8665,1
6761,1
8148,1
11281,1
3855,0
9822,1
10199,1
9963,1
9831,1
3308,0
3748,0
6546,1
11473,1
11220,1
6165,0
9477,1
1939,0
3302,0
2837,0
4412,0
960,0
9976,1
2459,0
2309,0
7564,1
7017,1
4989,0
10972,1
12562,1
12454,1
5233,0
3528,0
12678,1
12363,1
6028,0
4608,0
9478,1
6321,1
10503,1
4116,0
8954,1
2520,0
5234,0
8749,1
8729,1
8530,1
5778,0
1321,0
8702,1
7219,1
4019,0
7549,1
6283,0
8515,1
8283,1
1709,0
593,0
4964,0
1241,0
412,0
10329,1
569,0
9929,1
1500,0
8777,1
5335,0
3518,0
4156,0
9283,1
2622,0
3592,0
11719,1
11995,1
5099,0
12798,1
5020,0
7705,1
243,0
4784,0
8432,1
363,0
3599,0
7137,1
11357,1
5188,0
5135,0
8999,1
4829,0
3087,0
10036,1
1041,0
1591,0
3931,0
12429,1
12735,1
4937,0
9381,1
9845,1
8826,1
10408,1
9366,1
8680,1
2971,0
12874,1
3646,0
1063,0
610,0
10290,1
12966,1
8257,1
6070,0
3200,0
10377,1
10963,1
6138,0
10814,1
3997,0
5080,0
216,0
1841,0
2785,0
11230,1
7673,1
6004,0
6352,1
7711,1
5189,0
5046,0
5732,0
12983,1
10462,1
1901,0
3760,0
4450,0
7335,1
10096,1
3961,0
7990,1
3312,0
11735,1
8085,1
4188,0
910,0
8960,1
10920,1
10330,1
10465,1
5794,0
8303,1
1702,0
3936,0
1853,0
6186,0
1427,0
8988,1
7133,1
8028,1
6445,1
182,0
950,0
5847,0
11208,1
9273,1
9837,1
732,0
3446,0
4544,0
5307,0
4772,0
3888,0
11334,1
6934,1
589,0
6456,1
9437,1
7389,1
5672,0
11265,1
3205,0
6535,1
10113,1
2044,0
3904,0
12633,1
8816,1
12172,1
1665,0
3745,0
6440,1
11798,1
4470,0
3262,0
13036,1
11828,1
269,0
3008,0
1361,0
5784,0
5041,0
3081,0
12601,1
11318,1
7016,1
6457,1
11087,1
8671,1
4401,0
1405,0
2417,0
1194,0
6703,1
150,0
9264,1
8987,1
4914,0
3537,0
7467,1
12567,1
12138,1
3508,0
11432,1
4092,0
459,0
2216,0
10173,1
6318,1
12513,1
2633,0
625,0
12925,1
8340,1
3086,0
9572,1
5789,0
1761,0
1743,0
5463,0
12258,1
12611,1
11289,1
9640,1
8185,1
10815,1
2120,0
1305,0
5921,0
2051,0
10151,1
1813,0
8949,1
3743,0
4739,0
2246,0
3480,0
6834,1
4062,0
9337,1
8090,1
1488,0
7797,1
6170,0
12075,1
1155,0
4613,0
9733,1
11558,1
11459,1
11109,1
7547,1
2092,0
12188,1
2308,0
11572,1
2194,0
6600,1
9378,1
6051,0
7131,1
1899,0
4294,0
3063,0
131,0
5484,0
68,0
10037,1
7408,1
12609,1
6364,1
8940,1
3712,0
6919,1
55,0
7468,1
3134,0
12878,1
4180,0
10032,1
6869,1
6754,1
6712,1
8745,1
11669,1
7318,1
7907,1
8038,1
7634,1
5537,0
10557,1
7787,1
11218,1
10852,1
10410,1
5867,0
10277,1
11417,1
4032,0
5067,0
1350,0
7399,1
10014,1
6304,0
4542,0
425,0
12364,1
10447,1
1741,0
7734,1
5579,0
12551,1
8847,1
10862,1
4159,0
8346,1
3871,0
755,0
11629,1
11458,1
10443,1
2845,0
3469,0
7552,1
6999,1
6273,0
7809,1
9998,1
49,0
1647,0
548,0
5086,0
7998,1
127,0
1217,0
12315,1
8804,1
11711,1
4367,0
2780,0
7209,1
4497,0
9397,1
7347,1
2522,0
8100,1
9299,1
8419,1
1606,0
5217,0
6046,0
6801,1
5016,0
6088,0
3386,0
222,0
5593,0
9811,1
6063,0
386,0
1372,0
10012,1
4287,0
10237,1
9575,1
8802,1
2737,0
2791,0
6388,1
10712,1
779,0
11987,1
8449,1
4411,0
7311,1
4227,0
11017,1
3076,0
1287,0
12952,1
6220,0
8007,1
9115,1
11800,1
6498,1
12362,1
7282,1
12018,1
3409,0
713,0
12579,1
10841,1
11434,1
11526,1
12763,1
6606,1
8873,1
2116,0
2702,0
7980,1
5929,0
11832,1
8993,1
2221,0
7426,1
10357,1
11698,1
665,0
158,0
4926,0
12677,1
1045,0
5427,0
11173,1
2036,0
6011,0
11752,1
11277,1
4728,0
7794,1
9034,1
5030,0
4679,0
7623,1
1122,0
11103,1
10868,1
7816,1
10874,1
3955,0
9344,1
3343,0
8380,1
7451,1
1407,0
3981,0
11046,1
12539,1
7878,1
8882,1
1167,0
9257,1
3970,0
5683,0
9527,1
1083,0
1238,0
7610,1
12332,1
12977,1
10391,1
6058,0
3092,0
2776,0
9662,1
9738,1
6831,1
4813,0
11574,1
2214,0
3319,0
10334,1
799,0
4441,0
10574,1
9249,1
9823,1
6214,0
11062,1
11821,1
3030,0
621,0
13009,1
2186,0
10420,1
1531,0
5029,0
7837,1
7546,1
1348,0
6652,1
2661,0
2602,0
2806,0
256,0
2251,0
11939,1
12217,1
5347,0
8922,1
11689,1
3013,0
5664,0
3027,0
5411,0
4640,0
4975,0
12416,1
10977,1
94,0
7312,1
205,0
7597,1
12041,1
7660,1
7361,1
8315,1
6374,1
8053,1
3185,0
2904,0
10537,1
11338,1
10632,1
13038,1
12163,1
3618,0
4847,0
11011,1
7334,1
11319,1
10921,1
10325,1
2324,0
2521,0
7224,1
1104,0
4076,0
3068,0
3612,0
7554,1
6748,1
5918,0
5623,0
31,0
983,0
12583,1
12414,1
6879,1
9122,1
5064,0
4571,0
5619,0
9428,1
3868,0
2671,0
2305,0
12232,1
11252,1
7812,1
4429,0
242,0
8964,1
8097,1
6661,1
6565,1
7397,1
12374,1
9858,1
2452,0
4802,0
2123,0
6077,0
4306,0
10518,1
2385,0
11058,1
5954,0
7703,1
4807,0
4911,0
12422,1
6775,1
1237,0
11025,1
2601,0
2864,0
11683,1
6514,1
961,0
5761,0
8487,1
8703,1
6539,1
771,0
1079,0
9205,1
9129,1
10486,1
8260,1
10686,1
3903,0
3670,0
4659,0
7683,1
12938,1
6861,1
4762,0
4560,0
10964,1
765,0
4566,0
3402,0
10820,1
6537,1
7675,1
6239,0
5639,0
4828,0
12406,1
9796,1
9835,1
5055,0
4846,0
1742,0
11696,1
3721,0
11183,1
11293,1
5894,0
4211,0
4998,0
4101,0
5152,0
1780,0
1697,0
10273,1
11822,1
11313,1
2530,0
1637,0
11901,1
7598,1
4379,0
2435,0
1162,0
11554,1
10888,1
4483,0
720,0
12227,1
10441,1
4344,0
1456,0
5940,0
10043,1
4725,0
8277,1
3815,0
1171,0
4178,0
11842,1
5009,0
6977,1
8114,1
3093,0
12593,1
1848,0
603,0
11626,1
12418,1
1535,0
8206,1
6291,0
11148,1
490,0
5797,0
9560,1
8569,1
6041,0
2025,0
6583,1
4288,0
6844,1
505,0
485,0
8880,1
4147,0
12105,1
7487,1
3264,0
9475,1
6368,1
5853,0
10856,1
12993,1
2926,0
9907,1
7112,1
9286,1
6030,0
10828,1
179,0
2069,0
4516,0
7400,1
12044,1
4512,0
10431,1
2741,0
2232,0
8617,1
8354,1
11419,1
6858,1
4836,0
9375,1
6166,0
198,0
7582,1
8179,1
7122,1
8178,1
5866,0
11718,1
10690,1
919,0
1762,0
9483,1
10359,1
2483,0
3059,0
6029,0
5344,0
12430,1
9688,1
11547,1
2349,0
10983,1
6665,1
4463,0
7175,1
4540,0
8797,1
7343,1
9356,1
8383,1
3796,0
4454,0
702,0
2572,0
10965,1
4771,0
4375,0
2786,0
2262,0
11569,1
2774,0
2600,0
11190,1
6747,1
1999,0
1964,0
12968,1
8589,1
11378,1
1941,0
8687,1
476,0
7677,1
1290,0
5744,0
9789,1
6897,1
8776,1
5556,0
1487,0
1264,0
11961,1
2138,0
8228,1
8470,1
2626,0
6160,0
12099,1
8669,1
7475,1
4205,0
3808,0
12708,1
8980,1
10966,1
6301,0
2817,0
2995,0
9936,1
6370,1
8554,1
7696,1
6221,0
2816,0
1355,0
1767,0
8619,1
11933,1
2557,0
12220,1
8916,1
5714,0
1114,0
12494,1
8360,1
8172,1
12608,1
1333,0
11241,1
6211,0
11288,1
2272,0
10838,1
12700,1
8842,1
3601,0
6224,0
10051,1
2577,0
9819,1
7960,1
2313,0
10556,1
3800,0
10823,1
5056,0
1722,0
6627,1
836,0
11066,1
4004,0
3142,0
8654,1
389,0
6417,1
10678,1
3018,0
11399,1
3332,0
11340,1
8516,1
6017,0
8972,1
4143,0
7215,1
8935,1
5835,0
1042,0
5713,0
9725,1
5795,0
3141,0
11462,1
11889,1
3553,0
9059,1
12679,1
2841,0
10109,1
10146,1
6401,1
6248,0
1664,0
10296,1
1649,0
11950,1
5729,0
6581,1
10506,1
8144,1
4191,0
2982,0
39,0
311,0
2074,0
10535,1
2495,0
5922,0
8784,1
6053,0
11533,1
5719,0
12084,1
8362,1
9542,1
9775,1
263,0
3715,0
3932,0
11560,1
9473,1
4583,0
7895,1
1268,0
6810,1
7817,1
4439,0
7989,1
8249,1
3100,0
6685,1
1962,0
9538,1
9608,1
11854,1
2187,0
12299,1
9622,1
1608,0
3983,0
11621,1
12508,1
2191,0
9797,1
355,0
9012,1
1325,0
10206,1
7820,1
4362,0
3366,0
11381,1
8151,1
72,0
810,0
6345,1
5416,0
5705,0
9618,1
153,0
1181,0
12732,1
424,0
1222,0
4298,0
10968,1
10549,1
6626,1
10727,1
934,0
6266,0
3752,0
4393,0
12036,1
2895,0
25,0
9467,1
5833,0
11405,1
637,0
4661,0
7051,1
10029,1
4351,0
9215,1
2899,0
342,0
9677,1
10070,1
3456,0
11872,1
7113,1
12156,1
3431,0
10181,1
840,0
10595,1
3110,0
4526,0
7089,1
1270,0
3035,0
10381,1
8862,1
12702,1
4740,0
4696,0
12400,1
6276,0
9528,1
5122,0
11571,1
5351,0
8696,1
3769,0
9616,1
6076,0
6776,1
9940,1
2963,0
10629,1
5294,0
5334,0
4124,0
4862,0
857,0
6862,1
6314,1
549,0
1329,0
10101,1
3260,0
5223,0
8900,1
1590,0
9449,1
2471,0
6686,1
10238,1
10049,1
12314,1
6346,1
6885,1
2760,0
4327,0
12145,1
2832,0
5235,0
10239,1
8373,1
2952,0
1231,0
11441,1
3451,0
405,0
10055,1
10005,1
3347,0
6208,0
1730,0
11437,1
667,0
3108,0
2553,0
11303,1
8699,1
10429,1
8408,1
9621,1
8258,1
3924,0
2526,0
7762,1
8264,1
1239,0
4517,0
4672,0
9201,1
5958,0
2068,0
5450,0
5555,0
7286,1
11457,1
8297,1
6724,1
4039,0
9071,1
6475,1
10576,1
9492,1
9663,1
9226,1
12351,1
8787,1
1413,0
3730,0
1792,0
8612,1
11958,1
1224,0
2280,0
1732,0
6292,0
10269,1
6818,1
7851,1
11442,1
8427,1
4440,0
5373,0
9918,1
8693,1
11893,1
9785,1
11258,1
1786,0
10497,1
8039,1
203,0
10602,1
1502,0
5245,0
12045,1
3629,0
7445,1
873,0
1337,0
433,0
2265,0
4664,0
12740,1
11169,1
6295,0
4552,0
2652,0
5299,0
8284,1
10638,1
966,0
85,0
8874,1
3561,0
7000,1
3389,0
7436,1
12143,1
3072,0
6823,1
4800,0
11949,1
11813,1
8555,1
9884,1
2213,0
10105,1
5984,0
2411,0
6309,0
10284,1
8523,1
974,0
7291,1
11617,1
12121,1
2294,0
4297,0
604,0
1592,0
375,0
10824,1
12658,1
7738,1
5419,0
3119,0
2831,0
2432,0
12017,1
7962,1
5763,0
12434,1
1409,0
7770,1
8486,1
12905,1
10131,1
9672,1
2450,0
10318,1
3346,0
1051,0
9166,1
7052,1
5843,0
4332,0
8302,1
3168,0
9960,1
168,0
4021,0
12399,1
10223,1
11048,1
5072,0
11616,1
976,0
4120,0
1218,0
10288,1
8795,1
3484,0
10569,1
5844,0
1148,0
7186,1
3255,0
13005,1
10593,1
7449,1
7702,1
8694,1
11561,1
4598,0
4226,0
5297,0
12368,1
8468,1
831,0
12025,1
12695,1
8568,1
3465,0
8158,1
10364,1
9620,1
5168,0
8410,1
5464,0
7304,1
5813,0
1032,0
3418,0
1895,0
12772,1
2833,0
11206,1
2058,0
9881,1
6765,1
5490,0
5300,0
1570,0
10861,1
10596,1
13011,1
11697,1
9807,1
3246,0
12933,1
10806,1
13023,1
3422,0
4274,0
5293,0
3759,0
11848,1
8332,1
8064,1
4244,0
9879,1
682,0
6025,0
767,0
3475,0
12589,1
5796,0
2537,0
8181,1
9867,1
2885,0
3044,0
12413,1
3179,0
9312,1
8994,1
2362,0
7390,1
12178,1
2039,0
11117,1
11200,1
5562,0
5891,0
1902,0
8361,1
9338,1
6852,1
11009,1
6641,1
10304,1
11384,1
2964,0
12668,1
12984,1
3242,0
4912,0
7471,1
5470,0
1394,0
5446,0
4904,0
3536,0
9237,1
9549,1
6531,1
3067,0
7375,1
955,0
12000,1
8536,1
3777,0
3154,0
3413,0
5053,0
125,0
10887,1
8683,1
1814,0
11615,1
2923,0
11582,1
7163,1
8116,1
223,0
8026,1
6683,1
3755,0
5838,0
11388,1
7668,1
12873,1
12378,1
1343,0
4492,0
237,0
4913,0
3923,0
10969,1
3406,0
8021,1
10187,1
2397,0
7384,1
8796,1
2970,0
171,0
11022,1
7587,1
10089,1
1532,0
7473,1
11280,1
8133,1
6551,1
7085,1
139,0
5707,0
1198,0
3856,0
5988,0
4624,0
5546,0
590,0
2252,0
3182,0
8105,1
2894,0
5695,0
11005,1
7167,1
6229,0
1621,0
12610,1
1594,0
9142,1
11210,1
2203,0
10624,1
8705,1
4095,0
3392,0
1612,0
12762,1
1097,0
8325,1
11546,1
12031,1
6865,1
6984,1
2310,0
3850,0
2046,0
7431,1
364,0
1877,0
4951,0
10833,1
2271,0
6172,0
8557,1
4396,0
12899,1
11638,1
5205,0
8598,1
5604,0
5198,0
4644,0
7689,1
8582,1
10551,1
9497,1
7574,1
6415,1
6534,1
12957,1
6811,1
3034,0
6178,0
3588,0
9985,1
2078,0
11039,1
9905,1
11408,1
9335,1
1293,0
12992,1
2113,0
7368,1
7987,1
6780,1
7509,1
2675,0
1098,0
6893,1
2055,0
6530,1
2892,0
8490,1
12205,1
6000,0
5193,0
9070,1
10567,1
10263,1
10477,1
3411,0
9756,1
12552,1
8198,1
2915,0
8876,1
11646,1
6426,1
11363,1
4854,0
7847,1
6860,1
7060,1
8769,1
11917,1
9841,1
1113,0
3195,0
10442,1
6906,1
8199,1
4185,0
3214,0
2966,0
11508,1
11484,1
933,0
10100,1
648,0
2127,0
7717,1
1234,0
9457,1
8045,1
4014,0
10705,1
6108,0
6804,1
8173,1
2653,0
4798,0
12055,1
12533,1
10472,1
4468,0
7443,1
6972,1
4134,0
2716,0
483,0
7563,1
1816,0
11157,1
6745,1
1857,0
11869,1
352,0
7162,1
11052,1
9795,1
2035,0
318,0
1714,0
11147,1
8658,1
1375,0
6066,0
6764,1
576,0
471,0
5899,0
856,0
5730,0
5162,0
10413,1
6396,1
8728,1
10784,1
4066,0
9427,1
3899,0
12619,1
12838,1
8328,1
10457,1
4149,0
8467,1
8117,1
6664,1
3376,0
10717,1
4270,0
1873,0
4409,0
4700,0
11085,1
10865,1
4575,0
7743,1
5034,0
9349,1
6994,1
1440,0
7474,1
7340,1
12349,1
4709,0
1326,0
598,0
4671,0
502,0
4459,0
9754,1
9667,1
11224,1
4551,0
445,0
4275,0
4826,0
977,0
8822,1
2043,0
461,0
4816,0
10792,1
3042,0
9351,1
4559,0
7764,1
11671,1
11596,1
7985,1
7694,1
4121,0
2,0
4136,0
9392,1
8973,1
6900,1
2940,0
3104,0
5831,0
5862,0
5110,0
2613,0
3717,0
1461,0
11329,1
9641,1
1411,0
11672,1
4006,0
9253,1
8533,1
1023,0
9768,1
8306,1
1747,0
6325,1
12709,1
7566,1
5353,0
6254,0
10114,1
10594,1
4514,0
1452,0
10731,1
10940,1
338,0
8977,1
3573,0
218,0
10053,1
6701,1
1352,0
6002,0
4662,0
2943,0
494,0
8293,1
4590,0
5702,0
5139,0
5304,0
1206,0
2404,0
2135,0
986,0
12546,1
11904,1
9567,1
3136,0
3594,0
4198,0
8465,1
9810,1
12377,1
5746,0
3043,0
4453,0
2189,0
1758,0
12057,1
12931,1
3362,0
10826,1
1254,0
5805,0
4859,0
10979,1
12382,1
6268,0
12182,1
10627,1
11375,1
7746,1
622,0
8458,1
3591,0
896,0
12924,1
1566,0
7967,1
8512,1
1043,0
11969,1
6991,1
1585,0
8869,1
12928,1
2289,0
3666,0
3050,0
2709,0
2177,0
6333,1
10563,1
11370,1
5804,0
305,0
4201,0
2766,0
3619,0
4348,0
8799,1
9121,1
11448,1
1324,0
1725,0
3828,0
2413,0
5949,0
12649,1
7454,1
9913,1
6034,0
3713,0
12023,1
8207,1
6009,0
1806,0
5856,0
8603,1
3327,0
1513,0
11894,1
7458,1
5764,0
7255,1
1640,0
12152,1
3109,0
3762,0
1885,0
4609,0
8677,1
11345,1
6227,0
5010,0
747,0
11523,1
7203,1
795,0
12425,1
2234,0
3597,0
1477,0
4269,0
6210,0
1091,0
9186,1
6718,1
8586,1
10616,1
8208,1
2555,0
3426,0
8835,1
12171,1
2042,0
10500,1
4647,0
11074,1
3986,0
4742,0
8041,1
8962,1
10586,1
591,0
2575,0
1726,0
5738,0
12949,1
2667,0
62,0
4810,0
5654,0
4204,0
11021,1
7722,1
3985,0
8233,1
8054,1
1085,0
7891,1
6278,0
1932,0
11973,1
6998,1
3776,0
9407,1
8143,1
10384,1
12487,1
5094,0
12945,1
144,0
11368,1
8995,1
5500,0
5261,0
774,0
8229,1
26,0
4209,0
11608,1
8477,1
5697,0
12805,1
24,0
6943,1
2818,0
5986,0
735,0
313,0
1460,0
3807,0
5507,0
4900,0
2685,0
7613,1
6854,1
5302,0
9090,1
11320,1
9101,1
5390,0
12049,1
1142,0
12538,1
10184,1
7365,1
11728,1
10663,1
6294,0
7328,1
6145,0
1638,0
7034,1
12104,1
9488,1
9686,1
5541,0
7680,1
7808,1
1263,0
6330,1
4338,0
3812,0
6357,1
1753,0
6639,1
9279,1
8326,1
1433,0
12622,1
5383,0
8095,1
8005,1
12960,1
11425,1
8102,1
1417,0
11744,1
10220,1
9007,1
10761,1
357,0
6604,1
97,0
8047,1
6784,1
6405,1
11541,1
4091,0
9968,1
1235,0
9144,1
148,0
8497,1
11059,1
221,0
4336,0
9532,1
9296,1
10950,1
8762,1
1429,0
11781,1
11337,1
2499,0
1265,0
4979,0
1648,0
3589,0
5137,0
4827,0
3844,0
5606,0
12402,1
1374,0
4891,0
2130,0
9882,1
3297,0
3763,0
7796,1
7042,1
6219,0
6899,1
7232,1
10701,1
6916,1
9630,1
2552,0
2722,0
11015,1
959,0
1070,0
2369,0
11551,1
5568,0
11882,1
11347,1
5743,0
1544,0
937,0
5112,0
5770,0
8086,1
277,0
4887,0
3744,0
5076,0
3206,0
5249,0
7179,1
7152,1
4432,0
5359,0
1600,0
3159,0
8409,1
4856,0
6091,0
7465,1
10122,1
10726,1
636,0
5107,0
12407,1
9544,1
1165,0
9814,1
10741,1
12047,1
1524,0
10034,1
5106,0
11275,1
2731,0
12814,1
5785,0
5915,0
4923,0
11377,1
1001,0
2347,0
3164,0
9839,1
9941,1
4933,0
10981,1
8632,1
1626,0
10877,1
7934,1
2720,0
2860,0
766,0
3823,0
1188,0
12963,1
8831,1
1342,0
8768,1
4808,0
2204,0
7406,1
3350,0
8845,1
2226,0
6835,1
7518,1
9598,1
9451,1
5082,0
3495,0
12643,1
4995,0
8457,1
6634,1
2929,0
482,0
6313,1
8782,1
11705,1
2336,0
10117,1
10048,1
7480,1
11580,1
11305,1
6509,1
11314,1
8438,1
9999,1
7212,1
5430,0
8000,1
10214,1
10910,1
4013,0
2408,0
4202,0
472,0
10633,1
6206,0
883,0
573,0
10069,1
10798,1
2427,0
12596,1
3157,0
8506,1
5723,0
4487,0
4255,0
4015,0
1685,0
12843,1
9065,1
3461,0
200,0
7643,1
2359,0
10730,1
2693,0
5959,0
173,0
10781,1
3500,0
10908,1
3485,0
4599,0
492,0
1907,0
3831,0
9836,1
2698,0
212,0
8770,1
8879,1
5644,0
5985,0
3275,0
8367,1
6570,1
10550,1
2388,0
8823,1
1084,0
12560,1
4430,0
4934,0
1484,0
9709,1
5114,0
12883,1
6177,0
6721,1
2778,0
1597,0
11820,1
12352,1
5628,0
8627,1
11725,1
3235,0
3548,0
6603,1
4869,0
1380,0
10958,1
81,0
12501,1
5443,0
6614,1
8635,1
1598,0
8160,1
5566,0
8722,1
12090,1
5257,0
12081,1
6418,1
12614,1
6560,1
