,Label
8787,0
708,1
11100,0
3569,1
9773,0
12458,0
3796,1
3885,1
1151,1
878,1
8293,0
12056,0
10814,0
713,1
9511,0
4908,1
12465,0
841,1
4040,1
10478,0
8236,0
12855,0
9134,0
7312,1
4051,1
11133,0
7525,1
10033,0
5003,1
10731,0
4377,1
673,1
10341,0
10930,0
6135,1
9292,0
12752,0
8274,0
11386,0
1229,1
12267,0
4323,1
6582,1
4625,1
11590,0
1469,1
5961,1
10833,0
2819,1
6947,1
3647,1
10175,0
1046,1
11328,0
9517,0
12239,0
6084,1
12297,0
11795,0
10411,0
4418,1
6877,1
12275,0
6289,1
5170,1
1892,1
9484,0
10052,0
3717,1
9318,0
11408,0
4616,1
8545,0
10486,0
6220,1
12189,0
7792,1
3438,1
8507,0
5655,1
179,1
2564,1
11081,0
8118,0
529,1
9881,0
8251,0
7628,1
8009,0
8712,0
12276,0
4398,1
10897,0
6589,1
7427,1
12203,0
7201,1
2189,1
11269,0
543,1
8007,0
342,1
4964,1
4396,1
3199,1
950,1
356,1
2052,1
2422,1
1598,1
7660,1
2118,1
1792,1
4096,1
1425,1
2584,1
9238,0
8936,0
10166,0
11014,0
5927,1
2806,1
4505,1
8014,0
6602,1
157,1
8703,0
1698,1
9044,0
12149,0
10660,0
11010,0
10424,0
8336,0
2622,1
10788,0
10866,0
5998,1
5663,1
681,1
2104,1
855,1
3350,1
7010,1
12110,0
12822,0
12783,0
64,1
8923,0
11183,0
3834,1
11092,0
11367,0
8866,0
9402,0
809,1
7371,1
5940,1
5518,1
770,1
10505,0
8695,0
12044,0
4466,1
5640,1
10984,0
7788,1
10399,0
7052,1
1359,1
3285,1
2745,1
1905,1
272,1
4243,1
2680,1
1332,1
3749,1
12864,0
916,1
5885,1
4203,1
12524,0
9470,0
2430,1
2031,1
11340,0
11964,0
8186,0
12319,0
5902,1
910,1
10906,0
10418,0
8152,0
4820,1
11899,0
4518,1
6785,1
7402,1
2729,1
12419,0
788,1
6489,1
9187,0
2508,1
2035,1
6375,1
12334,0
10401,0
6770,1
628,1
9633,0
9634,0
8805,0
9171,0
795,1
3368,1
5011,1
10425,0
5305,1
2518,1
7368,1
9039,0
7752,1
7937,0
426,1
12117,0
6797,1
7,1
3030,1
7860,0
1375,1
11387,0
10051,0
10870,0
1976,1
12806,0
11736,0
8161,0
12540,0
11973,0
10343,0
4249,1
1121,1
2660,1
3114,1
9037,0
10245,0
4978,1
1464,1
9662,0
1324,1
12704,0
2038,1
3892,1
4273,1
5666,1
9327,0
1615,1
7422,1
9156,0
9522,0
2434,1
7654,1
5054,1
4658,1
11225,0
12076,0
7828,1
8232,0
8164,0
12160,0
12335,0
10321,0
8661,0
3405,1
4523,1
10388,0
1175,1
3303,1
8278,0
12578,0
12392,0
5668,1
4061,1
2133,1
4643,1
7968,0
2299,1
3525,1
152,1
12746,0
2980,1
3101,1
2266,1
5740,1
7962,0
7035,1
12204,0
2852,1
577,1
12695,0
12491,0
3033,1
11343,0
10336,0
