,Label
3987,0
9648,1
9470,1
12600,1
12146,1
8255,1
10996,1
5166,0
5276,0
2822,0
10211,1
7678,1
1461,0
12902,1
10488,1
4625,0
6060,0
9940,1
5238,0
10586,1
10097,1
12660,1
9847,1
6083,0
361,0
3989,0
8035,1
6966,1
26,0
3402,0
6751,1
10429,1
3726,0
7310,1
788,0
9181,1
13023,1
2747,0
11040,1
1882,0
11069,1
8676,1
3815,0
12069,1
4081,0
351,0
10637,1
11561,1
2741,0
11826,1
8832,1
6501,1
3751,0
750,0
3024,0
5678,0
7467,1
9884,1
13157,1
5747,0
5092,0
7458,1
13949,1
1803,0
2720,0
13348,1
8452,1
1750,0
2028,0
5883,0
4852,0
1042,0
3384,0
2845,0
7379,1
1408,0
4213,0
11889,1
2332,0
3057,0
9353,1
7392,1
3801,0
14122,1
13140,1
3613,0
10232,1
6592,1
8898,1
7847,1
4104,0
505,0
1580,0
10514,1
1603,0
577,0
2698,0
12826,1
6732,1
13723,1
5797,0
10500,1
2652,0
11343,1
13999,1
10188,1
4862,0
13957,1
5789,0
8074,1
5812,0
11827,1
9922,1
10348,1
12709,1
9359,1
3149,0
1663,0
11545,1
4326,0
9395,1
2435,0
8729,1
4526,0
11522,1
4411,0
8670,1
9184,1
4576,0
4109,0
6392,1
13900,1
13739,1
6241,0
1517,0
10536,1
7802,1
9799,1
11867,1
7597,1
4041,0
1261,0
4043,0
2516,0
6147,0
1194,0
11562,1
3719,0
11845,1
2368,0
13474,1
4951,0
4924,0
5733,0
8441,1
9115,1
1103,0
8432,1
3872,0
11962,1
11791,1
2046,0
8108,1
844,0
12740,1
11843,1
1643,0
6556,1
9101,1
9129,1
7304,1
118,0
2813,0
5373,0
11163,1
5957,0
5106,0
4408,0
4717,0
6700,1
11442,1
5503,0
2595,0
13879,1
4858,0
6144,0
5508,0
9052,1
7595,1
13572,1
3810,0
8574,1
6623,1
3186,0
8199,1
1788,0
737,0
11714,1
12399,1
12163,1
4049,0
6477,1
12722,1
13805,1
2000,0
2366,0
3246,0
12912,1
3320,0
2041,0
3538,0
8777,1
7843,1
2473,0
9367,1
13610,1
10004,1
7851,1
2505,0
7455,1
13980,1
1716,0
10237,1
4475,0
2367,0
13088,1
11885,1
13191,1
11872,1
5682,0
8805,1
1664,0
6607,1
9914,1
2465,0
7290,1
2731,0
1712,0
12901,1
1039,0
9047,1
9218,1
899,0
1598,0
11574,1
8237,1
8131,1
13484,1
6624,1
3678,0
365,0
13239,1
9633,1
3213,0
10983,1
6685,1
13973,1
379,0
5456,0
1669,0
12161,1
6170,0
10840,1
4743,0
11533,1
7115,1
3427,0
7170,1
8119,1
8102,1
1564,0
675,0
8816,1
1220,0
5714,0
565,0
4541,0
925,0
6706,1
3174,0
8122,1
10969,1
12456,1
12455,1
10231,1
9804,1
9548,1
8092,1
910,0
7554,1
11911,1
46,0
1043,0
475,0
10088,1
10151,1
8711,1
10866,1
6902,1
3682,0
9521,1
152,0
7013,1
11945,1
4827,0
950,0
10692,1
859,0
13756,1
5364,0
11601,1
12327,1
12736,1
5867,0
8613,1
7640,1
3930,0
10467,1
7289,1
3524,0
634,0
4471,0
13215,1
8387,1
3460,0
13719,1
9887,1
12008,1
13316,1
6385,1
171,0
7702,1
3235,0
10729,1
4320,0
12879,1
3336,0
8588,1
7761,1
7813,1
4940,0
8129,1
3817,0
4699,0
2607,0
4957,0
8967,1
3672,0
7731,1
3515,0
1634,0
11410,1
9264,1
5992,0
937,0
13094,1
10157,1
5902,0
12941,1
9242,1
4428,0
10041,1
8875,1
4926,0
6151,0
6894,1
8281,1
12199,1
13868,1
7010,1
4918,0
9788,1
11245,1
6265,0
3589,0
4062,0
5466,0
8121,1
8717,1
6906,1
135,0
3030,0
3873,0
11465,1
10640,1
11807,1
11424,1
13682,1
608,0
144,0
10751,1
513,0
13402,1
9370,1
953,0
2981,0
12553,1
162,0
11986,1
2765,0
4695,0
936,0
8116,1
12441,1
2630,0
12674,1
5296,0
6219,0
12526,1
2444,0
13569,1
3193,0
11029,1
1280,0
1337,0
12439,1
7271,1
11352,1
12307,1
4208,0
6095,0
4055,0
6973,1
1471,0
12380,1
5971,0
3895,0
5310,0
1577,0
1467,0
1466,0
13550,1
5539,0
3222,0
12704,1
7410,1
7951,1
11464,1
4402,0
3287,0
4733,0
13921,1
11680,1
10021,1
2888,0
7009,1
117,0
11122,1
6696,1
11282,1
13144,1
2008,0
7803,1
8597,1
11042,1
3244,0
10980,1
5341,0
9566,1
1494,0
13022,1
9174,1
13802,1
5995,0
6711,1
11022,1
4794,0
122,0
1613,0
6606,1
8933,1
13101,1
10158,1
3802,0
8223,1
9349,1
4678,0
11815,1
9555,1
1857,0
3419,0
4765,0
3374,0
6430,1
539,0
12156,1
907,0
7901,1
9585,1
8512,1
12267,1
5596,0
2553,0
729,0
2021,0
10721,1
12240,1
13530,1
3198,0
12400,1
12094,1
10450,1
8969,1
3358,0
6526,1
8416,1
1183,0
1595,0
4895,0
10529,1
11129,1
11167,1
10651,1
10112,1
12208,1
5690,0
9261,1
7416,1
289,0
3255,0
13,0
4214,0
2124,0
7083,1
12923,1
6816,1
5225,0
11850,1
10785,1
12746,1
8519,1
989,0
1783,0
5015,0
10243,1
9134,1
4934,0
3016,0
7738,1
6667,1
11291,1
6487,1
2419,0
8296,1
12140,1
13071,1
2103,0
5680,0
11723,1
1175,0
13685,1
10142,1
14018,1
6160,0
3475,0
821,0
11327,1
2976,0
5195,0
8242,1
13888,1
4153,0
10918,1
3946,0
8737,1
480,0
14100,1
6276,0
2415,0
11183,1
7985,1
5779,0
12623,1
7642,1
12715,1
11425,1
12020,1
10526,1
2794,0
1052,0
8077,1
8262,1
8136,1
13552,1
8358,1
4012,0
1565,0
13423,1
2299,0
7197,1
8205,1
6371,1
6627,1
3495,0
9601,1
5023,0
4554,0
2083,0
4673,0
11874,1
9197,1
13284,1
11764,1
503,0
2091,0
12947,1
4768,0
5262,0
6079,0
7579,1
3645,0
13110,1
2533,0
11066,1
5487,0
6519,1
3465,0
8347,1
3841,0
10962,1
13800,1
10771,1
12097,1
12205,1
11745,1
963,0
10426,1
7295,1
9301,1
10644,1
6030,0
10675,1
10404,1
580,0
13190,1
10925,1
7633,1
7383,1
13133,1
9634,1
7405,1
3824,0
11106,1
10538,1
2867,0
7209,1
1413,0
10958,1
7078,1
7827,1
5892,0
10568,1
9590,1
9404,1
9898,1
2392,0
8789,1
3656,0
4573,0
10291,1
1135,0
5026,0
3123,0
10610,1
9336,1
9523,1
5299,0
4166,0
5628,0
3734,0
11991,1
4679,0
215,0
922,0
2991,0
1984,0
12861,1
716,0
12153,1
9108,1
2217,0
1083,0
2148,0
6525,1
4359,0
8636,1
3236,0
9438,1
7216,1
7286,1
13069,1
373,0
6229,0
13741,1
9602,1
10035,1
7356,1
5381,0
4087,0
10099,1
10659,1
2349,0
7500,1
6725,1
9398,1
4607,0
249,0
8999,1
8260,1
360,0
8493,1
13732,1
6830,1
1040,0
3152,0
13695,1
8193,1
4740,0
3704,0
8986,1
8521,1
14038,1
2851,0
7817,1
5017,0
9669,1
2293,0
2152,0
14002,1
7448,1
554,0
13274,1
8214,1
1388,0
14013,1
11341,1
722,0
4630,0
9114,1
7159,1
10140,1
4742,0
3699,0
6116,0
13027,1
9248,1
1199,0
3567,0
11358,1
416,0
9509,1
10165,1
9287,1
1824,0
5734,0
1065,0
12812,1
2793,0
7071,1
1424,0
4294,0
12723,1
9321,1
10770,1
8460,1
8745,1
10338,1
9268,1
611,0
647,0
9196,1
12284,1
6511,1
7862,1
10079,1
11565,1
6157,0
7732,1
3111,0
1233,0
11506,1
5756,0
7777,1
12365,1
8400,1
3684,0
8125,1
7441,1
9167,1
3169,0
6586,1
6441,1
5602,0
8073,1
6057,0
1811,0
13535,1
4009,0
9834,1
11351,1
2695,0
7434,1
9028,1
7935,1
11667,1
11399,1
7961,1
8377,1
10055,1
5467,0
9149,1
7551,1
10524,1
6538,1
4614,0
9502,1
2700,0
9422,1
3441,0
12889,1
1514,0
13627,1
6503,1
4885,0
3529,0
13401,1
9224,1
12510,1
4167,0
220,0
2646,0
9451,1
2098,0
3888,0
13831,1
4688,0
6061,0
13271,1
11837,1
460,0
2568,0
7224,1
400,0
3743,0
4974,0
5250,0
9568,1
6291,0
3908,0
5953,0
2014,0
6778,1
6351,1
7292,1
11257,1
12349,1
4317,0
80,0
4477,0
13169,1
507,0
7510,1
1041,0
9241,1
5452,0
4897,0
5553,0
6438,1
3120,0
13295,1
9357,1
9237,1
5941,0
12193,1
4060,0
6826,1
3314,0
8694,1
1741,0
532,0
887,0
13257,1
12061,1
11887,1
6535,1
9892,1
6096,0
4946,0
6370,1
745,0
579,0
12507,1
12223,1
3727,0
7916,1
8624,1
2425,0
498,0
6450,1
10409,1
11329,1
1874,0
9153,1
4129,0
3328,0
10790,1
4212,0
9715,1
3902,0
4948,0
5830,0
8788,1
4609,0
13527,1
12006,1
12090,1
13788,1
12680,1
13665,1
6960,1
5257,0
871,0
4113,0
5399,0
6298,0
4123,0
10101,1
12071,1
7263,1
3225,0
11706,1
12127,1
889,0
1531,0
4339,0
4439,0
10990,1
5149,0
4515,0
13548,1
12021,1
11537,1
3720,0
12133,1
10985,1
4996,0
7885,1
8559,1
13396,1
1245,0
4815,0
11261,1
9116,1
4859,0
12877,1
1764,0
11401,1
4293,0
5198,0
9530,1
8173,1
9607,1
1226,0
13699,1
13137,1
3003,0
728,0
606,0
11471,1
1725,0
5765,0
3539,0
6819,1
8233,1
5781,0
9023,1
5135,0
1742,0
5788,0
3536,0
11570,1
3798,0
12363,1
2143,0
2737,0
5885,0
3346,0
6980,1
5115,0
5579,0
3300,0
13539,1
11512,1
12863,1
3948,0
3533,0
11299,1
654,0
11780,1
1078,0
9972,1
872,0
3373,0
2024,0
9366,1
9531,1
6663,1
6552,1
7027,1
13416,1
10580,1
4991,0
2113,0
7090,1
1446,0
9815,1
12769,1
1008,0
9717,1
12738,1
1136,0
12309,1
14118,1
506,0
4988,0
8167,1
4832,0
293,0
4638,0
13312,1
4103,0
5012,0
13694,1
11156,1
13250,1
10207,1
7668,1
4422,0
13622,1
13524,1
10104,1
13971,1
8852,1
4029,0
8204,1
10033,1
10515,1
255,0
8678,1
7435,1
9510,1
697,0
3380,0
3724,0
2185,0
7676,1
9859,1
5780,0
1807,0
3386,0
3627,0
6448,1
13978,1
12347,1
11996,1
6478,1
6154,0
1894,0
3326,0
9991,1
11241,1
10477,1
1057,0
5210,0
5054,0
6316,1
11534,1
5848,0
10427,1
12135,1
5219,0
7301,1
1561,0
9952,1
8215,1
4125,0
4936,0
10040,1
4646,0
8028,1
5157,0
2892,0
1347,0
3397,0
6604,1
658,0
4252,0
6295,0
3905,0
9803,1
13070,1
8009,1
11779,1
11551,1
6923,1
10162,1
9262,1
11448,1
5994,0
8289,1
8068,1
10646,1
14091,1
13582,1
2883,0
12190,1
6828,1
9999,1
3773,0
4353,0
6085,0
10121,1
5595,0
6694,1
8904,1
7183,1
12116,1
9065,1
6565,1
13129,1
3898,0
4233,0
5658,0
6687,1
11973,1
10754,1
985,0
13136,1
10144,1
9315,1
7505,1
5237,0
9561,1
301,0
9177,1
14124,1
4620,0
2947,0
14092,1
8018,1
9904,1
6069,0
3166,0
4669,0
6597,1
10668,1
5515,0
3843,0
8147,1
592,0
8198,1
1932,0
1491,0
7349,1
7332,1
877,0
5154,0
13057,1
13507,1
8921,1
10819,1
5269,0
1668,0
13130,1
13193,1
7426,1
8321,1
9714,1
1630,0
5638,0
1326,0
8548,1
9575,1
7070,1
10716,1
3717,0
10455,1
9908,1
8112,1
9175,1
818,0
2972,0
2180,0
1292,0
13310,1
2361,0
9440,1
10744,1
3952,0
9213,1
6891,1
12397,1
5769,0
1513,0
4345,0
11210,1
4611,0
6514,1
9895,1
13337,1
3297,0
8220,1
9890,1
6479,1
4423,0
12438,1
2758,0
11262,1
1872,0
3350,0
12359,1
9864,1
6888,1
12543,1
4654,0
6948,1
6727,1
11857,1
4772,0
9875,1
5815,0
7403,1
11931,1
9783,1
6600,1
2803,0
6995,1
1743,0
7451,1
14105,1
1718,0
12917,1
625,0
6173,0
5561,0
5314,0
8078,1
7634,1
6433,1
11768,1
4595,0
6146,0
2871,0
12970,1
6368,1
5672,0
12036,1
11547,1
4828,0
1831,0
9591,1
13908,1
10936,1
9541,1
3675,0
8835,1
13810,1
11896,1
11910,1
2643,0
6016,0
5614,0
13918,1
9545,1
10909,1
3644,0
730,0
2725,0
8671,1
4778,0
13256,1
12230,1
4063,0
5129,0
5674,0
4973,0
746,0
6350,1
6013,0
423,0
4789,0
12810,1
590,0
6709,1
8963,1
1462,0
2602,0
9410,1
12224,1
3215,0
8053,1
4703,0
3018,0
8820,1
9068,1
3957,0
27,0
130,0
9309,1
5125,0
6644,1
10739,1
1406,0
1780,0
2853,0
12615,1
2313,0
10599,1
12066,1
6880,1
11766,1
11613,1
5675,0
5619,0
8265,1
3520,0
9467,1
487,0
4266,0
12264,1
6188,0
11514,1
6726,1
8000,1
12289,1
13914,1
2875,0
5413,0
11980,1
11487,1
11330,1
5065,0
3014,0
8975,1
6529,1
5954,0
8478,1
2316,0
12308,1
8360,1
4260,0
2209,0
10405,1
4705,0
5711,0
2956,0
719,0
8109,1
3357,0
711,0
6236,0
5963,0
3505,0
11205,1
2752,0
1707,0
11924,1
2549,0
7942,1
11926,1
6507,1
6497,1
4306,0
2922,0
12268,1
3293,0
11390,1
8840,1
4523,0
12886,1
7044,1
8965,1
841,0
11140,1
1085,0
7165,1
13421,1
9689,1
4249,0
9263,1
12926,1
2342,0
3660,0
13286,1
2984,0
4881,0
436,0
5491,0
2421,0
13207,1
11956,1
8677,1
7361,1
12625,1
6978,1
1813,0
10630,1
9625,1
13121,1
2159,0
92,0
10038,1
1359,0
11383,1
4030,0
3929,0
1856,0
3455,0
5911,0
1957,0
12154,1
3910,0
60,0
4801,0
12964,1
86,0
8850,1
10812,1
9501,1
12118,1
12498,1
11949,1
11175,1
13693,1
4193,0
10865,1
7953,1
7297,1
12278,1
415,0
364,0
11759,1
6042,0
6294,0
842,0
1609,0
9407,1
8765,1
4750,0
7196,1
7750,1
1620,0
6189,0
1451,0
8522,1
4378,0
13583,1
7666,1
10665,1
8874,1
6344,1
9673,1
12488,1
2297,0
13222,1
11107,1
2836,0
8318,1
11688,1
9618,1
7353,1
9460,1
12892,1
7261,1
7837,1
3108,0
11268,1
13322,1
1889,0
2276,0
3811,0
1806,0
10353,1
9823,1
8509,1
10562,1
12698,1
2933,0
6310,1
1365,0
3115,0
7926,1
5921,0
14141,1
13849,1
1399,0
12387,1
7914,1
14026,1
12124,1
9186,1
12536,1
4496,0
6263,0
9231,1
932,0
6512,1
12897,1
6494,1
12910,1
7840,1
11967,1
1846,0
3392,0
7152,1
3463,0
11000,1
13360,1
12486,1
9923,1
4857,0
7076,1
3098,0
11318,1
5593,0
8421,1
2580,0
12449,1
9387,1
2249,0
5357,0
11276,1
9393,1
9193,1
4536,0
878,0
497,0
6187,0
5220,0
10607,1
6152,0
8184,1
4915,0
10202,1
3247,0
24,0
764,0
12007,1
8161,1
12575,1
1232,0
3148,0
7713,1
11023,1
2179,0
8861,1
9171,1
8070,1
7309,1
4701,0
8469,1
2705,0
10821,1
5391,0
13844,1
12858,1
7322,1
11247,1
713,0
9384,1
10851,1
5925,0
7346,1
10052,1
7564,1
3356,0
11810,1
4004,0
13873,1
3329,0
521,0
10437,1
12508,1
8224,1
11856,1
7563,1
3452,0
3818,0
12226,1
13777,1
7162,1
11433,1
9103,1
12045,1
2942,0
2814,0
10278,1
11914,1
5242,0
7275,1
8633,1
7109,1
1120,0
563,0
11879,1
6017,0
3243,0
6631,1
5910,0
184,0
509,0
2015,0
11485,1
9010,1
9551,1
10459,1
13041,1
6947,1
5510,0
9813,1
3335,0
12373,1
12927,1
13354,1
12848,1
12377,1
7389,1
1258,0
4397,0
11277,1
6330,1
348,0
9690,1
5929,0
37,0
13887,1
4853,0
568,0
5480,0
12186,1
3079,0
1781,0
5021,0
2598,0
3400,0
11997,1
12786,1
1584,0
13335,1
13097,1
1793,0
2616,0
6994,1
12602,1
7775,1
13874,1
3565,0
12650,1
8353,1
12483,1
12773,1
13840,1
3671,0
7878,1
7898,1
5155,0
10321,1
1567,0
10864,1
6561,1
6439,1
4560,0
9757,1
5287,0
9151,1
5013,0
9820,1
4582,0
2852,0
9662,1
3619,0
587,0
12022,1
1931,0
10010,1
14007,1
990,0
3273,0
3206,0
4388,0
1543,0
11498,1
2615,0
3147,0
5478,0
4700,0
11342,1
11671,1
3461,0
3360,0
7858,1
11136,1
11824,1
4876,0
4051,0
11319,1
7656,1
12670,1
10191,1
12155,1
12112,1
3825,0
9608,1
7091,1
388,0
4445,0
11652,1
1729,0
10559,1
9481,1
1673,0
12375,1
12126,1
6198,0
10048,1
10861,1
13032,1
4334,0
12741,1
7020,1
7089,1
7351,1
13405,1
7487,1
11237,1
5816,0
1447,0
10549,1
1988,0
13237,1
13263,1
2870,0
10375,1
6426,1
13654,1
4505,0
434,0
465,0
242,0
5506,0
7818,1
12667,1
3009,0
12495,1
7400,1
7983,1
13307,1
6377,1
13038,1
14025,1
1339,0
13107,1
10949,1
32,0
3468,0
12075,1
11420,1
14103,1
6086,0
6052,0
7823,1
10265,1
7037,1
5429,0
5208,0
9373,1
3483,0
4407,0
8202,1
11230,1
7048,1
8407,1
6336,1
8590,1
12817,1
9019,1
10428,1
147,0
11974,1
8932,1
7792,1
4964,0
11439,1
7256,1
9798,1
7786,1
10605,1
9571,1
12476,1
3861,0
1237,0
3670,0
6739,1
11568,1
2546,0
6082,0
5286,0
7772,1
13424,1
5880,0
1165,0
9474,1
11008,1
12895,1
778,0
585,0
12763,1
11372,1
3217,0
11707,1
2317,0
13696,1
9910,1
13698,1
183,0
1962,0
5504,0
11467,1
11078,1
6412,1
4769,0
6808,1
1666,0
2766,0
5124,0
2848,0
4550,0
12517,1
12633,1
4269,0
13733,1
4131,0
8027,1
2343,0
6327,1
10062,1
5722,0
10454,1
7986,1
2305,0
2819,0
6423,1
6905,1
6777,1
104,0
5019,0
13529,1
4889,0
12642,1
5719,0
3129,0
13400,1
13035,1
1791,0
9917,1
3780,0
6799,1
9630,1
12929,1
9423,1
3983,0
8071,1
2194,0
1013,0
492,0
3547,0
11166,1
4520,0
4050,0
7117,1
9385,1
8573,1
12313,1
853,0
12450,1
1168,0
5590,0
12037,1
7873,1
3617,0
5653,0
1855,0
6650,1
5512,0
2273,0
12461,1
12025,1
1381,0
8423,1
5527,0
912,0
2151,0
9161,1
6541,1
6380,1
195,0
3201,0
10720,1
1926,0
12361,1
12355,1
4932,0
10889,1
6087,0
3466,0
282,0
2424,0
11217,1
5002,0
5556,0
10096,1
4261,0
8482,1
1528,0
9632,1
8366,1
11787,1
7245,1
319,0
5322,0
11710,1
3550,0
3283,0
975,0
1492,0
10388,1
13848,1
353,0
8338,1
8414,1
2250,0
8017,1
11582,1
12750,1
6261,0
5993,0
3816,0
1660,0
8611,1
5086,0
4546,0
6376,1
9782,1
10735,1
9189,1
12323,1
276,0
9209,1
10044,1
7305,1
2031,0
6749,1
6113,0
11292,1
2290,0
13721,1
9876,1
13617,1
3017,0
342,0
11943,1
9763,1
8781,1
13265,1
11324,1
11964,1
9852,1
9758,1
12585,1
7956,1
921,0
5952,0
4766,0
9635,1
13638,1
5612,0
9958,1
13333,1
13258,1
13181,1
11873,1
11179,1
13298,1
3953,0
4565,0
13869,1
11756,1
13911,1
13822,1
1395,0
8025,1
1881,0
6610,1
4446,0
552,0
11394,1
1409,0
12152,1
1727,0
919,0
5,0
6064,0
4437,0
2178,0
6315,1
11788,1
8349,1
366,0
7801,1
9048,1
9773,1
1015,0
1457,0
861,0
8392,1
4580,0
11633,1
8663,1
5387,0
3366,0
8688,1
2596,0
9252,1
13021,1
1946,0
10977,1
12270,1
7113,1
7326,1
9760,1
10868,1
6192,0
3573,0
8286,1
852,0
8288,1
4210,0
11743,1
7911,1
7752,1
7677,1
13556,1
2104,0
12690,1
3874,0
582,0
13684,1
2557,0
10736,1
36,0
863,0
9123,1
714,0
7004,1
10765,1
4301,0
12321,1
8954,1
11969,1
6456,1
439,0
4597,0
5072,0
9907,1
3195,0
4500,0
4977,0
8459,1
1028,0
97,0
11830,1
6224,0
9939,1
12733,1
5866,0
5592,0
10262,1
5735,0
9725,1
5988,0
10732,1
10068,1
5137,0
7605,1
787,0
1645,0
4884,0
12496,1
13979,1
4338,0
12757,1
5569,0
2987,0
3913,0
7307,1
8520,1
2012,0
6218,0
5750,0
4806,0
10343,1
14054,1
13489,1
4752,0
11890,1
8830,1
13098,1
10875,1
5325,0
5147,0
1768,0
262,0
12114,1
2398,0
13830,1
266,0
2606,0
6605,1
11125,1
2224,0
12158,1
5338,0
3715,0
9118,1
10214,1
12330,1
13276,1
7108,1
10888,1
8141,1
8572,1
13907,1
8061,1
11644,1
13347,1
10199,1
4716,0
2494,0
3518,0
6012,0
5792,0
3885,0
12028,1
5243,0
6203,0
11229,1
1054,0
13774,1
8641,1
12905,1
12654,1
9203,1
961,0
646,0
9658,1
13361,1
981,0
13814,1
3303,0
8973,1
2780,0
13425,1
1373,0
2843,0
8162,1
4159,0
1415,0
9030,1
10306,1
13759,1
9650,1
6460,1
3430,0
14076,1
881,0
4370,0
11739,1
11027,1
7421,1
663,0
5368,0
12003,1
4497,0
148,0
12607,1
1179,0
12626,1
8454,1
8072,1
5404,0
3746,0
2560,0
4121,0
9003,1
10597,1
6449,1
4385,0
6729,1
11649,1
6879,1
2266,0
567,0
10853,1
4429,0
6447,1
10492,1
5428,0
11781,1
4709,0
1127,0
1358,0
1920,0
10615,1
5100,0
11092,1
1272,0
13730,1
6418,1
441,0
10935,1
13634,1
5171,0
2815,0
14066,1
2254,0
13853,1
10937,1
2086,0
5531,0
3443,0
1178,0
5158,0
2889,0
11159,1
8003,1
9982,1
490,0
6329,1
4792,0
11062,1
14068,1
4652,0
7863,1
12099,1
1690,0
9900,1
3923,0
9716,1
7055,1
2149,0
3284,0
8836,1
12467,1
6765,1
12299,1
3363,0
10835,1
10238,1
3609,0
13365,1
12909,1
4656,0
12332,1
8749,1
9621,1
9463,1
5946,0
9711,1
13483,1
777,0
1464,0
11385,1
13544,1
10797,1
5829,0
7984,1
5275,0
984,0
11523,1
10465,1
9418,1
6845,1
7773,1
12846,1
4603,0
7575,1
5328,0
5363,0
12580,1
9325,1
6465,1
11219,1
4100,0
7910,1
14042,1
940,0
5871,0
11615,1
7251,1
7463,1
11440,1
1240,0
10128,1
8947,1
7672,1
11697,1
2467,0
3892,0
403,0
491,0
11821,1
8510,1
11811,1
13876,1
9452,1
12253,1
13002,1
4634,0
11558,1
8276,1
8792,1
10989,1
4241,0
3503,0
9933,1
9722,1
8766,1
11803,1
1074,0
4723,0
11478,1
10708,1
12009,1
13649,1
13834,1
8235,1
10603,1
7569,1
5272,0
2650,0
6308,0
7045,1
6792,1
10028,1
9413,1
13170,1
7318,1
9653,1
5265,0
3985,0
10401,1
13871,1
968,0
8517,1
8901,1
1722,0
4467,0
1321,0
6841,1
3804,0
272,0
7284,1
161,0
11317,1
3008,0
2869,0
3571,0
12632,1
5061,0
3131,0
10573,1
6437,1
10576,1
13553,1
12975,1
398,0
12015,1
6847,1
2669,0
3846,0
13990,1
12894,1
260,0
6557,1
6048,0
2599,0
5796,0
12532,1
6182,0
2909,0
8217,1
8369,1
11948,1
3424,0
1499,0
5193,0
6498,1
10185,1
1890,0
8900,1
2832,0
11032,1
479,0
9157,1
1345,0
6125,0
8368,1
3909,0
9744,1
14008,1
779,0
755,0
2784,0
8733,1
13835,1
9412,1
2563,0
13200,1
6383,1
5122,0
4382,0
3752,0
3893,0
11402,1
6378,1
13706,1
12035,1
3211,0
5703,0
7719,1
5185,0
5972,0
4005,0
5521,0
6755,1
10566,1
7699,1
10758,1
809,0
3703,0
12086,1
5095,0
12453,1
740,0
11509,1
8914,1
12454,1
7933,1
12592,1
13922,1
3457,0
9812,1
8124,1
7425,1
1364,0
8735,1
5241,0
216,0
10975,1
10378,1
11508,1
9406,1
4770,0
7959,1
683,0
6686,1
8030,1
12747,1
9075,1
8380,1
14138,1
10895,1
2002,0
1322,0
9305,1
3456,0
10802,1
4173,0
9137,1
13442,1
1212,0
11684,1
7665,1
1308,0
1155,0
11502,1
556,0
10556,1
12235,1
6824,1
11632,1
11507,1
12856,1
12967,1
9449,1
8746,1
11900,1
9368,1
11696,1
13266,1
11184,1
9240,1
13024,1
4185,0
11462,1
1815,0
8603,1
4028,0
672,0
12949,1
3158,0
8890,1
9207,1
1794,0
13261,1
10260,1
11350,1
10011,1
6303,0
11113,1
10592,1
9932,1
13477,1
11043,1
9265,1
10657,1
362,0
12248,1
4864,0
12968,1
3756,0
8629,1
2434,0
2271,0
6536,1
9526,1
1145,0
4724,0
2866,0
6018,0
10284,1
10077,1
12509,1
13326,1
7736,1
7247,1
2939,0
4449,0
4976,0
5755,0
13546,1
12551,1
7673,1
2825,0
5551,0
7978,1
9293,1
1063,0
5809,0
4001,0
4474,0
2409,0
3803,0
3705,0
2566,0
7712,1
11430,1
5634,0
12239,1
12907,1
9299,1
13959,1
11328,1
8406,1
12198,1
5858,0
6321,1
13758,1
6692,1
2576,0
8143,1
9457,1
970,0
512,0
8808,1
1077,0
1236,0
8181,1
7946,1
5699,0
840,0
13233,1
3041,0
21,0
12125,1
2953,0
4916,0
13060,1
3697,0
11196,1
6693,1
10435,1
2338,0
