iter	Logloss
119	0.2421363215
120	0.2421364839
121	0.2421362131
122	0.2421362673
123	0.242135834
124	0.2421358611
125	0.2421358611
126	0.2421358611
127	0.2421358611
128	0.2421358611
129	0.2421358611
130	0.2421358611
131	0.2421358611
132	0.2421358611
133	0.2421358611
134	0.2421358611
135	0.2421358611
136	0.2421358611
137	0.2421358611
138	0.2421358611
139	0.2421358611
140	0.2421358611
141	0.2421358611
142	0.2421358611
143	0.2421358611
144	0.2421358611
145	0.2421358611
146	0.2421358611
147	0.2421358611
148	0.2421358611
149	0.2421358611
150	0.2421358611
151	0.2421358611
152	0.2421358611
153	0.2421358611
154	0.2421358611
155	0.2421358611
156	0.2421358611
157	0.2421358611
158	0.2421358611
159	0.242093456
160	0.2420932936
161	0.2420933477
162	0.242093429
163	0.2420939164
164	0.2420929957
165	0.2420932123
166	0.2420530006
167	0.2420523236
168	0.2420525944
169	0.2420514571
170	0.2420517821
171	0.2420242702
172	0.2420236474
173	0.2420231329
174	0.2420234579
175	0.242023864
176	0.2420233495
177	0.2420234308
178	0.2420240536
179	0.2420225101
180	0.2420225101
181	0.2420225101
182	0.2420225101
183	0.2420225101
184	0.2420225101
185	0.2420225101
186	0.2420225101
187	0.2420225101
188	0.2420225101
189	0.2420225101
190	0.2420225101
191	0.2420225101
192	0.2420225101
193	0.2420225101
194	0.2420225101
195	0.2420225101
196	0.2420225101
197	0.2420225101
198	0.2420225101
199	0.2420225101
200	0.2420225101
201	0.2420225101
202	0.2420225101
203	0.2420225101
204	0.2420225101
205	0.2420225101
206	0.2420225101
207	0.2420225101
208	0.2420225101
209	0.2420225101
210	0.2420225101
211	0.2420225101
212	0.2420225101
213	0.2420225101
214	0.2420225101
215	0.2420225101
216	0.2420225101
217	0.2420225101
218	0.2420225101
219	0.2420225101
220	0.2420225101
221	0.2420225101
222	0.2420225101
223	0.2420225101
224	0.2420225101
225	0.2420225101
226	0.2420225101
227	0.2420225101
228	0.2420225101
229	0.2420225101
230	0.2420225101
231	0.2420225101
232	0.2420225101
233	0.2420225101
234	0.2420225101
235	0.2420225101
236	0.2420225101
237	0.2420225101
238	0.2420225101
239	0.2420225101
240	0.2420225101
241	0.2420225101
242	0.2420225101
243	0.2420225101
244	0.2420225101
245	0.2420225101
246	0.2420225101
247	0.2420225101
248	0.2420225101
249	0.2420225101
250	0.2420225101
251	0.2420225101
252	0.2420225101
253	0.2420225101
254	0.2420225101
255	0.2420225101
256	0.2420225101
257	0.2420225101
258	0.2420225101
259	0.2420225101
260	0.2420225101
261	0.2420225101
262	0.2420225101
263	0.2420225101
264	0.2420225101
265	0.2420225101
266	0.2420225101
267	0.2420225101
268	0.2420225101
269	0.2420225101
270	0.2420225101
271	0.2420225101
272	0.2420225101
273	0.2420225101
274	0.2420225101
275	0.2420225101
276	0.2420225101
277	0.2420225101
278	0.2420225101
279	0.2420225101
280	0.2420225101
281	0.2420225101
282	0.2420225101
283	0.2420225101
284	0.2420225101
285	0.2420225101
286	0.2420225101
287	0.2420225101
288	0.2420225101
289	0.2420225101
290	0.2420225101
291	0.2420225101
292	0.2420225101
293	0.2420225101
294	0.2420225101
295	0.2420225101
296	0.2420225101
297	0.2420225101
298	0.2420225101
299	0.2420225101
300	0.2420225101
301	0.2420225101
302	0.2420225101
303	0.2420225101
304	0.2420225101
305	0.2419936714
306	0.2419931298
307	0.2419930486
308	0.2419932381
309	0.2419940776
310	0.2419930215
311	0.2419930215
312	0.2419930215
313	0.2419930215
314	0.2419930215
315	0.2419930215
316	0.2419930215
317	0.2419930215
318	0.2419930215
319	0.2419930215
320	0.2419930215
321	0.2419930215
322	0.2419930215
323	0.2419930215
324	0.2419930215
325	0.2419930215
326	0.2419930215
327	0.2419930215
328	0.2419707088
329	0.2419712503
330	0.2419695715
331	0.2419695715
332	0.2419695715
333	0.2419695715
334	0.2419695715
335	0.2419695715
336	0.2419695715
337	0.2419695715
338	0.2419695715
339	0.2419695715
340	0.2419695715
341	0.2419695715
342	0.2419695715
343	0.2419695715
344	0.2419695715
345	0.2419695715
346	0.2419695715
347	0.2419695715
348	0.2419695715
349	0.2419695715
350	0.2419695715
351	0.2419695715
352	0.2419695715
353	0.2419695715
354	0.2419695715
355	0.2419695715
356	0.2419695715
357	0.2419695715
358	0.2419695715
359	0.2419695715
360	0.2419695715
361	0.2419695715
362	0.2419695715
363	0.2419695715
364	0.2419695715
365	0.2419695715
366	0.2419695715
367	0.2419695715
368	0.2419695715
369	0.2419695715
370	0.2419695715
371	0.2419695715
372	0.2419695715
373	0.2419695715
374	0.2419695715
375	0.2419695715
376	0.2419695715
377	0.2419695715
378	0.2419695715
379	0.2419695715
380	0.2419695715
381	0.2419695715
382	0.2419695715
383	0.2419695715
384	0.2419695715
385	0.2419695715
386	0.2419695715
387	0.2419695715
388	0.2419695715
389	0.2419695715
390	0.2419695715
391	0.2419695715
392	0.2419695715
393	0.2419695715
394	0.2419695715
395	0.2419695715
396	0.2419695715
397	0.2419695715
398	0.2419695715
399	0.2419695715
400	0.2419695715
401	0.2419695715
402	0.2419695715
403	0.2419695715
404	0.2419695715
405	0.2419695715
406	0.2419695715
407	0.2419695715
408	0.2419695715
409	0.2419695715
410	0.2419695715
411	0.2419695715
412	0.2419695715
413	0.2419695715
414	0.2419695715
415	0.2419695715
416	0.2419695715
417	0.2419695715
418	0.2419695715
419	0.2419695715
420	0.2419695715
421	0.2419695715
422	0.2419695715
423	0.2419695715
424	0.2419695715
425	0.2419695715
426	0.2419695715
427	0.2419695715
428	0.2419695715
429	0.2419695715
430	0.2419695715
431	0.2419695715
432	0.2419695715
433	0.2419695715
434	0.2419695715
435	0.2419695715
436	0.2419695715
437	0.2419695715
438	0.2419695715
439	0.2419695715
440	0.2419695715
441	0.2419695715
442	0.2419695715
443	0.2419695715
444	0.2419695715
445	0.2419695715
446	0.2419695715
447	0.2419695715
448	0.2419695715
449	0.2419695715
450	0.2419695715
451	0.2419695715
452	0.2419695715
453	0.2419695715
454	0.2419695715
455	0.2419695715
456	0.2419695715
457	0.2419695715
458	0.2419695715
459	0.2419695715
460	0.2419695715
461	0.2419695715
462	0.2419695715
463	0.2419695715
464	0.2419695715
465	0.2419695715
466	0.2419695715
467	0.2419695715
468	0.2419695715
469	0.2419695715
470	0.2419695715
471	0.2419695715
472	0.2419695715
473	0.2419695715
474	0.2419695715
475	0.2419695715
476	0.2419695715
477	0.2419695715
478	0.2419695715
479	0.2419695715
480	0.2419695715
481	0.2419695715
482	0.2419695715
483	0.2419695715
484	0.2419695715
485	0.2419695715
486	0.2419695715
487	0.2419695715
488	0.2419695715
489	0.2419695715
490	0.2419695715
491	0.2419695715
492	0.2419695715
493	0.2419695715
494	0.2419695715
495	0.2419695715
496	0.2419695715
497	0.2419695715
498	0.2419695715
499	0.2419695715
500	0.2419695715
501	0.2419695715
502	0.2419695715
503	0.2419695715
504	0.2419695715
505	0.2419695715
506	0.2419695715
507	0.2419695715
508	0.2419695715
509	0.2419695715
510	0.2419695715
511	0.2419695715
512	0.2419695715
513	0.2419695715
514	0.2419695715
515	0.2419695715
516	0.2419695715
517	0.2419695715
518	0.2419695715
519	0.2419695715
520	0.2419695715
521	0.2419695715
522	0.2419695715
523	0.2419695715
524	0.2419695715
525	0.2419695715
526	0.2419695715
527	0.2419695715
528	0.2419695715
529	0.2419695715
530	0.2419695715
531	0.2419695715
532	0.2419695715
533	0.2419695715
534	0.2419695715
535	0.2419695715
536	0.2419695715
537	0.2419695715
538	0.2419695715
539	0.2419695715
540	0.2419695715
541	0.2419695715
542	0.2419695715
543	0.2419695715
544	0.2419695715
545	0.2419695715
546	0.2419695715
547	0.2419695715
548	0.2419695715
549	0.2419695715
550	0.2419695715
551	0.2419695715
552	0.2419695715
553	0.2419695715
554	0.2419695715
555	0.2419695715
556	0.2419695715
557	0.2419695715
558	0.2419695715
559	0.2419695715
560	0.2419695715
561	0.2419695715
562	0.2419695715
563	0.2419695715
564	0.2419695715
565	0.2419695715
566	0.2419695715
567	0.2419695715
568	0.2419695715
569	0.2419695715
570	0.2419695715
571	0.2419695715
572	0.2419695715
573	0.2419695715
574	0.2419695715
575	0.2419695715
576	0.2419695715
577	0.2419695715
578	0.2419695715
579	0.2419695715
580	0.2419695715
581	0.2419695715
582	0.2419695715
583	0.2419695715
584	0.2419695715
585	0.2419695715
586	0.2419695715
587	0.2419695715
588	0.2419695715
589	0.2419695715
590	0.2419695715
591	0.2419695715
592	0.2419695715
593	0.2419695715
594	0.2419695715
595	0.2419695715
596	0.2419695715
597	0.2419695715
598	0.2419695715
599	0.2419695715
600	0.2419695715
601	0.2419695715
602	0.2419695715
603	0.2419695715
604	0.2419695715
605	0.2419695715
606	0.2419695715
607	0.2419695715
608	0.2419695715
609	0.2419695715
610	0.2419695715
611	0.2419695715
612	0.2419695715
613	0.2419695715
614	0.2419695715
615	0.2419695715
616	0.2419695715
617	0.2419695715
618	0.2419695715
619	0.2419695715
620	0.2419695715
621	0.2419695715
622	0.2419695715
623	0.2419695715
624	0.2419695715
625	0.2419695715
626	0.2419695715
627	0.2419695715
628	0.2419695715
629	0.2419695715
630	0.2419695715
631	0.2419695715
632	0.2419695715
633	0.2419695715
634	0.2419695715
635	0.2419695715
636	0.2419695715
637	0.2419695715
638	0.2419695715
639	0.2419695715
640	0.2419695715
641	0.2419695715
642	0.2419695715
643	0.2419695715
644	0.2419695715
645	0.2419695715
646	0.2419695715
647	0.2419695715
648	0.2419695715
649	0.2419695715
650	0.2419695715
651	0.2419695715
652	0.2419695715
653	0.2419695715
654	0.2419695715
655	0.2419695715
656	0.2419695715
657	0.2419695715
658	0.2419695715
659	0.2419695715
660	0.2419695715
661	0.2419695715
662	0.2419695715
663	0.2419695715
664	0.2419695715
665	0.2419695715
666	0.2419695715
667	0.2419695715
668	0.2419695715
669	0.2419695715
670	0.2419695715
671	0.2419695715
672	0.2419695715
673	0.2419695715
674	0.2419695715
675	0.2419695715
676	0.2419695715
677	0.2419695715
678	0.2419695715
679	0.2419695715
680	0.2419695715
681	0.2419695715
682	0.2419695715
683	0.2419695715
684	0.2419695715
685	0.2419695715
686	0.2419695715
687	0.2419695715
688	0.2419695715
689	0.2419695715
690	0.2419695715
691	0.2419695715
692	0.2419695715
693	0.2419695715
694	0.2419695715
695	0.2419695715
696	0.2419695715
697	0.2419695715
698	0.2419695715
699	0.2419695715
700	0.2419695715
701	0.2419695715
702	0.2419695715
703	0.2419695715
704	0.2419695715
705	0.2419695715
706	0.2419695715
707	0.2419695715
708	0.2419695715
709	0.2419695715
710	0.2419695715
711	0.2419695715
712	0.2419695715
713	0.2419695715
714	0.2419695715
715	0.2419695715
716	0.2419695715
717	0.2419695715
718	0.2419695715
719	0.2419695715
720	0.2419695715
721	0.2419695715
722	0.2419695715
723	0.2419695715
724	0.2419695715
725	0.2419695715
726	0.2419695715
727	0.2419695715
728	0.2419695715
729	0.2419695715
730	0.2419695715
731	0.2419695715
732	0.2419695715
733	0.2419695715
734	0.2419695715
735	0.2419695715
736	0.2419695715
737	0.2419695715
738	0.2419695715
739	0.2419695715
740	0.2419695715
741	0.2419695715
742	0.2419695715
743	0.2419695715
744	0.2419695715
745	0.2419695715
746	0.2419695715
747	0.2419695715
748	0.2419695715
749	0.2419695715
750	0.2419695715
751	0.2419695715
752	0.2419695715
753	0.2419695715
754	0.2419695715
755	0.2419695715
756	0.2419695715
757	0.2419695715
758	0.2419695715
759	0.2419695715
760	0.2419695715
761	0.2419695715
762	0.2419695715
763	0.2419695715
764	0.2419695715
765	0.2419695715
766	0.2419695715
767	0.2419695715
768	0.2419695715
769	0.2419695715
770	0.2419695715
771	0.2419695715
772	0.2419695715
773	0.2419695715
774	0.2419695715
775	0.2419695715
776	0.2419695715
777	0.2419695715
778	0.2419695715
779	0.2419695715
780	0.2419695715
781	0.2419695715
782	0.2419695715
783	0.2419695715
784	0.2419695715
785	0.2419695715
786	0.2419695715
787	0.2419695715
788	0.2419695715
789	0.2419695715
790	0.2419695715
791	0.2419695715
792	0.2419695715
793	0.2419695715
794	0.2419695715
795	0.2419695715
796	0.2419695715
797	0.2419695715
798	0.2419695715
799	0.2419695715
800	0.2419695715
801	0.2419695715
802	0.2419695715
803	0.2419695715
804	0.2419695715
805	0.2419695715
806	0.2419695715
807	0.2419695715
808	0.2419695715
809	0.2419695715
810	0.2419695715
811	0.2419695715
812	0.2419695715
813	0.2419695715
814	0.2419695715
815	0.2419695715
816	0.2419695715
817	0.2419695715
818	0.2419695715
819	0.2419695715
820	0.2419695715
821	0.2419695715
822	0.2419695715
823	0.2419695715
824	0.2419695715
825	0.2419695715
826	0.2419695715
827	0.2419695715
828	0.2419695715
829	0.2419695715
830	0.2419695715
831	0.2419695715
832	0.2419695715
833	0.2419695715
834	0.2419695715
835	0.2419695715
836	0.2419695715
837	0.2419695715
838	0.2419695715
839	0.2419695715
840	0.2419695715
841	0.2419695715
842	0.2419695715
843	0.2419695715
844	0.2419695715
845	0.2419695715
846	0.2419695715
847	0.2419695715
848	0.2419695715
849	0.2419695715
850	0.2419695715
851	0.2419695715
852	0.2419695715
853	0.2419695715
854	0.2419695715
855	0.2419695715
856	0.2419695715
857	0.2419695715
858	0.2419695715
859	0.2419695715
860	0.2419695715
861	0.2419695715
862	0.2419695715
863	0.2419695715
864	0.2419695715
865	0.2419695715
866	0.2419695715
867	0.2419695715
868	0.2419695715
869	0.2419695715
870	0.2419695715
871	0.2419695715
872	0.2419695715
873	0.2419695715
874	0.2419695715
875	0.2419695715
876	0.2419695715
877	0.2419695715
878	0.2419695715
879	0.2419695715
880	0.2419695715
881	0.2419695715
882	0.2419695715
883	0.2419695715
884	0.2419695715
885	0.2419695715
886	0.2419695715
887	0.2419695715
888	0.2419695715
889	0.2419695715
890	0.2419695715
891	0.2419695715
892	0.2419695715
893	0.2419695715
894	0.2419695715
895	0.2419695715
896	0.2419695715
897	0.2419695715
898	0.2419695715
899	0.2419695715
900	0.2419695715
901	0.2419695715
902	0.2419695715
903	0.2419695715
904	0.2419695715
905	0.2419695715
906	0.2419695715
907	0.2419695715
908	0.2419695715
909	0.2419695715
910	0.2419695715
911	0.2419695715
912	0.2419695715
913	0.2419695715
914	0.2419695715
915	0.2419695715
916	0.2419695715
917	0.2419695715
918	0.2419695715
919	0.2419695715
920	0.2419695715
921	0.2419695715
922	0.2419695715
923	0.2419695715
924	0.2419695715
925	0.2419695715
926	0.2419695715
927	0.2419695715
928	0.2419695715
929	0.2419695715
930	0.2419695715
931	0.2419695715
932	0.2419695715
933	0.2419695715
934	0.2419695715
935	0.2419695715
936	0.2419695715
937	0.2419695715
938	0.2419695715
939	0.2419695715
940	0.2419695715
941	0.2419695715
942	0.2419695715
943	0.2419695715
944	0.2419695715
945	0.2419695715
946	0.2419695715
947	0.2419695715
948	0.2419695715
949	0.2419695715
950	0.2419695715
951	0.2419695715
952	0.2419695715
953	0.2419695715
954	0.2419695715
955	0.2419695715
956	0.2419695715
957	0.2419695715
958	0.2419695715
959	0.2419695715
960	0.2419695715
961	0.2419695715
962	0.2419695715
963	0.2419695715
964	0.2419695715
965	0.2419695715
966	0.2419695715
967	0.2419695715
968	0.2419695715
969	0.2419695715
970	0.2419695715
971	0.2419695715
972	0.2419695715
973	0.2419695715
974	0.2419695715
975	0.2419695715
976	0.2419695715
977	0.2419695715
978	0.2419695715
979	0.2419695715
980	0.2419695715
981	0.2419695715
982	0.2419695715
983	0.2419695715
984	0.2419695715
985	0.2419695715
986	0.2419695715
987	0.2419695715
988	0.2419695715
989	0.2419695715
990	0.2419695715
991	0.2419695715
992	0.2419695715
993	0.2419695715
994	0.2419695715
995	0.2419695715
996	0.2419695715
997	0.2419695715
998	0.2419695715
999	0.2419695715
