iter	Logloss
124	0.4940429884
125	0.4939258582
126	0.4936393055
127	0.4934657561
128	0.4932084486
129	0.4930071885
130	0.492773431
131	0.4925727338
132	0.4922697277
133	0.49202204
134	0.4918091259
135	0.4916639192
136	0.4914970582
137	0.4913078219
138	0.4910773233
139	0.490903001
140	0.4907005498
141	0.4905984817
142	0.4904378265
143	0.4902443886
144	0.4901360765
145	0.4899634586
146	0.4898151189
147	0.4896884212
148	0.4894898984
149	0.4893566048
150	0.4893003588
151	0.4891807772
152	0.4890060151
153	0.4888633216
154	0.4887043572
155	0.4886117351
156	0.4884727416
157	0.4883984988
158	0.4882416832
159	0.4881151314
160	0.487970694
161	0.487799425
162	0.4877017252
163	0.4875560925
164	0.4875036571
165	0.4874356444
166	0.4873753949
167	0.4872097936
168	0.487133182
169	0.486999242
170	0.4868766961
171	0.4868219701
172	0.486695784
173	0.4865384137
174	0.4864046156
175	0.4863170985
176	0.4862757637
177	0.48620981
178	0.4861030304
179	0.4860394109
180	0.4859491852
181	0.4858726684
182	0.4857656492
183	0.4857352492
184	0.4855931411
185	0.4855342687
186	0.4854811764
187	0.48541839
188	0.4853410894
189	0.4852475799
190	0.4852169208
191	0.485124692
192	0.4850584117
193	0.48502497
194	0.484968599
195	0.4849384438
196	0.4848835087
197	0.4848069102
198	0.4847210417
199	0.4846451282
200	0.4845639851
201	0.4845196834
202	0.4844347316
203	0.4843935782
204	0.4843292366
205	0.4842897046
206	0.4842678061
207	0.4842027763
208	0.4841330815
209	0.4840652083
210	0.4840254776
211	0.4839620526
212	0.4839199184
213	0.4839050131
214	0.4838465725
215	0.4837558906
216	0.4837157739
217	0.483644993
218	0.4835566352
219	0.4835185414
220	0.4834655217
221	0.4834048437
222	0.4833580283
223	0.4833115022
224	0.4832788733
225	0.4832533901
226	0.4832224307
227	0.4831993846
228	0.4831413946
229	0.4830874441
230	0.4830361402
231	0.4830081869
232	0.4829334708
233	0.482874116
234	0.4828531074
235	0.4827932253
236	0.4827828466
237	0.4827519464
238	0.4827037743
239	0.482660819
240	0.4826216314
241	0.4825832178
242	0.482576027
243	0.4825117418
244	0.4824811973
245	0.4824603418
246	0.4824153758
247	0.4823937234
248	0.482372965
249	0.482355591
250	0.4823119376
251	0.4822766519
252	0.4822703681
253	0.4822240165
254	0.4822102617
255	0.4821642963
256	0.4821375011
257	0.482100326
258	0.482067342
259	0.4820273332
260	0.4819915522
261	0.4819596642
262	0.4819368304
263	0.4819243445
264	0.4819187986
265	0.4818843
266	0.4818780486
267	0.4818353625
268	0.4817907808
269	0.4817611307
270	0.4817227686
271	0.4816828737
272	0.4816598321
273	0.4816363269
274	0.4816210322
275	0.4815738224
276	0.4815392764
277	0.4815321943
278	0.4815099604
279	0.4814910244
280	0.4814752817
281	0.4814678131
282	0.481452229
283	0.4814196615
284	0.4814048743
285	0.4813848095
286	0.4813527508
287	0.4813225857
288	0.4813200866
289	0.4812908579
290	0.4812702814
291	0.4812280611
292	0.4812059802
293	0.4811810271
294	0.4811451825
295	0.4811375064
296	0.4811157481
297	0.4811026459
298	0.4810966445
299	0.4810775375
300	0.4810626978
301	0.4810256509
302	0.4810172324
303	0.4809770247
304	0.4809560667
305	0.4809497882
306	0.4809255772
307	0.4809228308
308	0.4809165851
309	0.480896969
310	0.4808892388
311	0.4808853597
312	0.4808581688
313	0.4808260876
314	0.4808090079
315	0.4807836563
316	0.4807577804
317	0.4807397097
318	0.4807217403
319	0.4806970225
320	0.4806697643
321	0.4806553884
322	0.480627049
323	0.4806147169
324	0.480592568
325	0.4805766692
326	0.48056206
327	0.4805447181
328	0.4805335846
329	0.480522941
330	0.4805131632
331	0.4804948531
332	0.4804754508
333	0.4804644211
334	0.4804304038
335	0.4804137548
336	0.4803880464
337	0.4803851091
338	0.4803794812
339	0.4803616709
340	0.4803517718
341	0.4803304071
342	0.4803169535
343	0.4803114565
344	0.4803091807
345	0.4802946296
346	0.4802867014
347	0.4802736921
348	0.4802692844
349	0.4802524347
350	0.4802363493
351	0.480227707
352	0.4802205591
353	0.4802202667
354	0.48020996
355	0.4801980792
356	0.4801840042
357	0.4801626945
358	0.480146659
359	0.4801372512
360	0.4801237998
361	0.4801186349
362	0.4800996275
363	0.480083519
364	0.4800729491
365	0.4800650817
366	0.4800538659
367	0.4800408161
368	0.4800376493
369	0.4800301279
370	0.4800322135
371	0.4800087313
372	0.4799901444
373	0.4799870194
374	0.4799742686
375	0.4799678925
376	0.4799571627
377	0.4799490025
378	0.4799463963
379	0.479930802
380	0.4799256476
381	0.4799037014
382	0.4798930234
383	0.47988258
384	0.4798683609
385	0.4798545427
386	0.479850907
387	0.4798383989
388	0.4798273547
389	0.4798241419
390	0.4798205601
391	0.4798095433
392	0.4797966953
393	0.4797873476
394	0.479767861
395	0.4797573397
396	0.4797523526
397	0.4797487072
398	0.4797432285
399	0.4797315295
400	0.4797207204
401	0.4797121453
402	0.4796971977
403	0.4796959467
404	0.4796867321
405	0.4796777142
406	0.4796752868
407	0.4796684903
408	0.4796611668
409	0.4796564683
410	0.4796457507
411	0.4796453333
412	0.4796375468
413	0.4796340672
414	0.4796290533
415	0.4796307175
416	0.4796188602
417	0.4796083129
418	0.4796029547
419	0.4796000899
420	0.4795893277
421	0.4795814084
422	0.4795767854
423	0.4795663509
424	0.4795573609
425	0.4795439843
426	0.4795405044
427	0.479533818
428	0.4795290458
429	0.4795222911
430	0.4795184016
431	0.4795084915
432	0.479495561
433	0.4794876796
434	0.4794873852
435	0.4794763056
436	0.479472043
437	0.4794702238
438	0.4794618075
439	0.4794580965
440	0.4794579479
441	0.479455474
442	0.4794583385
443	0.4794573526
444	0.4794572372
445	0.4794577849
446	0.4794484317
447	0.479440617
448	0.4794356644
449	0.4794323224
450	0.4794272248
451	0.4794250718
452	0.4794171749
453	0.4794058768
454	0.4793954895
455	0.4793914615
456	0.479386863
457	0.4793827759
458	0.4793726605
459	0.4793725681
460	0.4793681677
461	0.4793551572
462	0.4793497631
463	0.4793433526
464	0.4793448575
465	0.4793324746
466	0.479329614
467	0.4793227977
468	0.4793164464
469	0.4793136632
470	0.4793059903
471	0.4793002972
472	0.4792937695
473	0.4792896565
474	0.4792887105
475	0.4792836312
476	0.4792752975
477	0.4792673078
478	0.4792627768
479	0.4792606154
480	0.4792537746
481	0.4792525567
482	0.4792481057
483	0.479243049
484	0.4792395193
485	0.4792385427
486	0.4792370788
487	0.4792307271
488	0.4792246266
489	0.4792187525
490	0.4792104022
491	0.4792012903
492	0.4791959076
493	0.4791905382
494	0.4791880632
495	0.479185439
496	0.4791837894
497	0.4791794545
498	0.4791758075
499	0.4791704663
500	0.4791632275
501	0.4791590264
502	0.4791533741
503	0.4791567463
504	0.4791506597
505	0.4791434934
506	0.479136397
507	0.4791303531
508	0.4791311325
509	0.4791269792
510	0.4791232091
511	0.4791148796
512	0.4791101916
513	0.4791076623
514	0.4791040346
515	0.4790972663
516	0.4790987767
517	0.479090306
518	0.4790867917
519	0.4790817793
520	0.4790811527
521	0.4790747749
522	0.479072867
523	0.4790704114
524	0.4790659191
525	0.4790679707
526	0.47906488
527	0.47906326
528	0.4790618861
529	0.4790572174
530	0.479056025
531	0.4790505722
532	0.4790488655
533	0.4790468264
534	0.4790401976
535	0.4790425995
536	0.4790371131
537	0.4790329061
538	0.4790278524
539	0.4790236275
540	0.4790226296
541	0.4790148011
542	0.4790147882
543	0.4790129351
544	0.4790097223
545	0.4790110198
546	0.4790066892
547	0.4790036804
548	0.4790026677
549	0.4789976004
550	0.47899675
551	0.4789929627
552	0.4789969276
553	0.4789916228
554	0.4789899064
555	0.478985226
556	0.4789867665
557	0.4789834547
558	0.4789802257
559	0.4789797156
560	0.4789787668
561	0.478975538
562	0.4789741296
563	0.478972688
564	0.4789664983
565	0.4789633467
566	0.4789588917
567	0.4789598826
568	0.4789588624
569	0.4789535056
570	0.4789512715
571	0.4789496296
572	0.4789449983
573	0.4789375125
574	0.478935511
575	0.4789341369
576	0.4789336274
577	0.4789324941
578	0.4789308322
579	0.4789275973
580	0.4789269054
581	0.4789242792
582	0.4789215545
583	0.478915226
584	0.4789146058
585	0.4789080864
586	0.4789084411
587	0.4789074571
588	0.4789062951
589	0.4789049298
590	0.4789001637
591	0.478899259
592	0.4788990245
593	0.4788962678
594	0.4788952015
595	0.4788957434
596	0.47889071
597	0.4788881317
598	0.4788884266
599	0.4788871631
600	0.4788842267
601	0.478879892
602	0.47887594
603	0.4788726084
604	0.4788692722
605	0.4788694687
606	0.4788686977
607	0.4788641977
608	0.4788661453
609	0.4788631193
610	0.4788621667
611	0.4788566439
612	0.4788545476
613	0.4788536684
614	0.4788548034
615	0.4788520938
616	0.4788487011
617	0.4788450879
618	0.4788480197
619	0.4788470248
620	0.4788481385
621	0.4788453576
622	0.478843663
623	0.478843623
624	0.4788431111
625	0.4788387494
626	0.4788408096
627	0.4788401753
628	0.4788352803
629	0.4788345891
630	0.4788329211
631	0.4788315216
632	0.47882912
633	0.4788286613
634	0.4788246728
635	0.4788207617
636	0.4788208278
637	0.4788190329
638	0.4788193258
639	0.4788167593
640	0.4788130776
641	0.4788123394
642	0.4788128333
643	0.4788090993
644	0.4788059774
645	0.4788030767
646	0.4788036186
647	0.4787994546
648	0.4787962046
649	0.4787950047
650	0.4787922435
651	0.4787917458
652	0.4787874067
653	0.4787860099
654	0.4787856907
655	0.4787856814
656	0.4787826697
657	0.4787777591
658	0.4787805278
659	0.4787796079
660	0.4787796257
661	0.4787772229
662	0.4787745834
663	0.4787746013
664	0.4787741961
665	0.4787721537
666	0.4787724905
667	0.4787713115
668	0.4787678273
669	0.4787649715
670	0.4787652933
671	0.4787669367
672	0.4787638307
673	0.4787642564
674	0.4787621415
675	0.4787564299
676	0.4787557027
677	0.4787550617
678	0.4787561447
679	0.4787560585
680	0.4787528952
681	0.478750786
682	0.4787490585
683	0.4787477867
684	0.4787501743
685	0.4787469373
686	0.4787467882
687	0.4787463292
688	0.478741363
689	0.4787394752
690	0.4787379379
691	0.4787370593
692	0.4787381108
693	0.47873472
694	0.4787344011
695	0.4787325965
696	0.4787329449
697	0.4787312915
698	0.4787290997
699	0.4787289027
700	0.4787260461
701	0.4787245829
702	0.4787232906
703	0.4787234871
704	0.478724734
705	0.4787247727
706	0.4787230453
707	0.4787219826
708	0.4787209402
709	0.4787202875
710	0.4787214071
711	0.4787183728
712	0.4787189828
713	0.4787140163
714	0.4787144833
715	0.4787123116
716	0.4787105876
717	0.4787110595
718	0.4787120184
719	0.4787091563
720	0.4787069266
721	0.4787025256
722	0.4787043508
723	0.4787042917
724	0.4787008858
725	0.4787011092
726	0.4787001534
727	0.4787001534
728	0.4787014631
729	0.4787021033
730	0.4787020914
731	0.478700477
732	0.4786990859
733	0.4786993363
734	0.4786987255
735	0.4786973352
736	0.4786963644
737	0.4786962633
738	0.4786971327
739	0.4786958555
740	0.4786954327
741	0.4786924781
742	0.4786927042
743	0.4786925138
744	0.4786899051
745	0.4786886513
746	0.4786887307
747	0.4786873964
748	0.4786856695
749	0.478685303
750	0.4786835194
751	0.478681647
752	0.4786835141
753	0.4786804051
754	0.4786788032
755	0.4786795419
756	0.4786784845
757	0.47867679
758	0.4786749553
759	0.4786765274
760	0.4786725075
761	0.4786728354
762	0.4786746567
763	0.478672724
764	0.4786697605
765	0.4786687121
766	0.4786676164
767	0.4786660857
768	0.4786642962
769	0.4786640638
770	0.4786621315
771	0.478663412
772	0.4786617445
773	0.4786617445
774	0.4786630574
775	0.4786638967
776	0.4786616123
777	0.4786615111
778	0.4786609453
779	0.4786609605
780	0.4786589745
781	0.4786576375
782	0.4786545759
783	0.4786535718
784	0.4786534021
785	0.4786531489
786	0.4786520205
787	0.4786473836
788	0.4786483629
789	0.4786461954
790	0.4786465308
791	0.4786446786
792	0.4786451937
793	0.4786447648
794	0.478643582
795	0.4786417832
796	0.4786410742
797	0.4786381442
798	0.4786409632
799	0.4786366186
800	0.4786373746
801	0.4786360169
802	0.4786339501
803	0.4786326638
804	0.4786316572
805	0.4786302754
806	0.4786297631
807	0.4786296674
808	0.4786294888
809	0.4786270404
810	0.4786235775
811	0.478625194
812	0.4786251105
813	0.4786257418
814	0.4786250215
815	0.4786234073
816	0.4786192628
817	0.4786192271
818	0.4786196431
819	0.4786179161
820	0.4786178864
821	0.4786178683
822	0.4786178983
823	0.4786162252
824	0.4786158945
825	0.4786133481
826	0.4786134523
827	0.4786124101
828	0.4786124101
829	0.4786128948
830	0.4786142759
831	0.4786108753
832	0.4786106672
833	0.4786124298
834	0.4786116465
835	0.4786108455
836	0.4786055094
837	0.4786050866
838	0.4786059913
839	0.4786035196
840	0.4786029864
841	0.4786029714
842	0.4786021496
843	0.4785994752
844	0.4786017024
845	0.4785985755
846	0.4785977002
847	0.4785961392
848	0.4785953414
849	0.4785955647
850	0.4785925184
851	0.4785953351
852	0.478594031
853	0.4785936196
854	0.4785926313
855	0.4785924284
856	0.4785922381
857	0.4785933814
858	0.4785896858
859	0.4785899922
860	0.4785893964
861	0.4785882828
862	0.4785892059
863	0.4785865948
864	0.4785866361
865	0.478585615
866	0.4785829592
867	0.4785823163
868	0.4785834773
869	0.4785811725
870	0.4785804939
871	0.4785813423
872	0.4785808216
873	0.4785789037
874	0.4785788919
875	0.4785781948
876	0.4785759999
877	0.4785759374
878	0.4785749129
879	0.4785749129
880	0.4785729657
881	0.4785711248
882	0.4785735063
883	0.4785689027
884	0.4785689027
885	0.4785706773
886	0.4785685925
887	0.4785674997
888	0.4785683067
889	0.4785680864
890	0.4785688755
891	0.4785688725
892	0.478566586
893	0.4785668183
894	0.4785668778
895	0.47856493
896	0.47856493
897	0.4785654603
898	0.4785654602
899	0.4785613182
900	0.4785612345
901	0.4785610113
902	0.4785594029
903	0.4785607009
904	0.4785599738
905	0.4785572943
906	0.4785563646
907	0.4785567427
908	0.4785561707
909	0.4785552086
910	0.4785554825
911	0.478555703
912	0.4785542025
913	0.4785542173
914	0.478552779
915	0.47855235
916	0.4785538322
917	0.4785531978
918	0.4785496184
919	0.478549627
920	0.4785464618
921	0.4785469235
922	0.4785472005
923	0.4785452527
924	0.478545482
925	0.4785449043
926	0.4785446123
927	0.478544401
928	0.4785435224
929	0.4785436415
930	0.4785428258
931	0.4785425252
932	0.4785421464
933	0.4785405444
934	0.4785396033
935	0.4785407226
936	0.4785383046
937	0.4785388107
938	0.4785384237
939	0.4785358984
940	0.4785355708
941	0.478534499
942	0.4785352076
943	0.4785326347
944	0.4785308687
945	0.4785330511
946	0.4785328785
947	0.4785322502
948	0.4785319405
949	0.4785308779
950	0.4785295258
951	0.4785293056
952	0.4785288888
953	0.4785305204
954	0.4785310259
955	0.478527736
956	0.478526556
957	0.4785272856
958	0.4785250644
959	0.4785243348
960	0.4785241056
961	0.4785215597
962	0.4785215597
963	0.4785234531
964	0.4785237537
965	0.4785221514
966	0.478521092
967	0.4785211248
968	0.4785204011
969	0.4785180693
970	0.4785176463
971	0.4785173427
972	0.4785167891
973	0.4785156785
974	0.4785174468
975	0.4785176431
976	0.478517137
977	0.4785160113
978	0.4785151773
979	0.4785151535
980	0.4785128609
981	0.4785140876
982	0.4785125808
983	0.4785131464
984	0.4785114428
985	0.4785101207
986	0.4785103764
987	0.4785089893
988	0.4785076969
989	0.4785081375
990	0.4785067736
991	0.4785058024
992	0.4785052575
993	0.4785052754
994	0.4785035094
995	0.4785038337
996	0.4785031364
997	0.4785036516
998	0.4785022195
999	0.4785019782
